NSID	HHID	W7MODE	W7QSAMEAD	W7QANYSTA	W7INCAR	W7LIVERELAT	W7SHGINT	W7SEX	W7RELATION
NS13065B	6	3	2	2	8	-91	3	-91	-91
NS13065B	7	3	2	2	8	-91	3	-91	-91
NS13065B	8	3	2	2	8	-91	3	-91	-91
NS13065B	9	3	2	2	8	-91	3	-91	-91
NS13065B	10	3	2	2	8	-91	3	-91	-91
NS13065B	11	3	2	2	8	-91	2	2	1
NS13065B	12	3	2	2	8	-91	2	1	1
NS13065B	13	3	2	2	8	-91	2	2	2
NS13066C	1	2	1	-91	-91	-91	4	-91	-91
NS13066C	2	2	1	-91	-91	-91	1	-91	-91
NS13066C	3	2	1	-91	-91	-91	0	-91	-91
NS13066C	4	2	1	-91	-91	-91	1	-91	-91
NS13066C	5	2	1	-91	-91	-91	1	-91	-91
NS13066C	6	2	1	-91	-91	-91	1	-91	-91
NS13066C	7	2	1	-91	-91	-91	1	-91	-91
NS13066C	8	2	1	-91	-91	-91	0	-91	-91
NS13066C	9	2	1	-91	-91	-91	0	-91	-91
NS13066C	10	2	1	-91	-91	-91	1	-91	-91
NS13066C	11	2	1	-91	-91	-91	1	-91	-91
NS13070Q	1	3	1	-91	-91	-91	4	-91	-91
NS13070Q	2	3	1	-91	-91	-91	1	-91	-91
NS13070Q	3	3	1	-91	-91	-91	1	-91	-91
NS13070Q	4	3	1	-91	-91	-91	1	-91	-91
NS13071R	1	3	1	-91	-91	-91	4	-91	-91
NS13071R	2	3	1	-91	-91	-91	1	-91	-91
NS13071R	3	3	1	-91	-91	-91	1	-91	-91
NS13071R	4	3	1	-91	-91	-91	1	-91	-91
NS13073T	1	2	1	-91	-91	-91	4	-91	-91
NS13073T	2	2	1	-91	-91	-91	0	-91	-91
NS13073T	3	2	1	-91	-91	-91	0	-91	-91
NS13073T	4	2	1	-91	-91	-91	1	-91	-91
NS13075W	1	3	1	-91	-91	-91	4	-91	-91
NS13075W	2	3	1	-91	-91	-91	1	-91	-91
NS13075W	3	3	1	-91	-91	-91	0	-91	-91
NS13075W	4	3	1	-91	-91	-91	0	-91	-91
NS13075W	5	3	1	-91	-91	-91	1	-91	-91
NS13075W	6	3	1	-91	-91	-91	1	-91	-91
NS13075W	7	3	1	-91	-91	-91	2	2	4
NS13077Y	1	1	2	1	-91	-91	4	-91	-91
NS13077Y	2	1	2	1	-91	-91	0	-91	-91
NS13077Y	3	1	2	1	-91	-91	0	-91	-91
NS13077Y	4	1	2	1	-91	-91	0	-91	-91
NS13077Y	5	1	2	1	-91	-91	6	-91	-91
NS13077Y	6	1	2	1	-91	-91	6	-91	-91
NS13077Y	7	1	2	1	-91	-91	6	-91	-91
NS13080K	1	2	1	-91	-91	-91	4	-91	-91
NS13080K	2	2	1	-91	-91	-91	1	-91	-91
NS13080K	3	2	1	-91	-91	-91	0	-91	-91
NS13080K	4	2	1	-91	-91	-91	1	-91	-91
NS13080K	5	2	1	-91	-91	-91	1	-91	-91
NS13081L	1	2	1	-91	-91	-91	4	-91	-91
NS13081L	2	2	1	-91	-91	-91	0	-91	-91
NS13081L	3	2	1	-91	-91	-91	1	-91	-91
NS13081L	4	2	1	-91	-91	-91	1	-91	-91
NS13081L	5	2	1	-91	-91	-91	1	-91	-91
NS13089V	1	2	1	-91	-91	-91	4	-91	-91
NS13089V	2	2	1	-91	-91	-91	1	-91	-91
NS13089V	3	2	1	-91	-91	-91	1	-91	-91
NS13089V	4	2	1	-91	-91	-91	1	-91	-91
NS13089V	5	2	1	-91	-91	-91	2	1	2
NS13090E	1	3	1	-91	-91	-91	4	-91	-91
NS13090E	2	3	1	-91	-91	-91	0	-91	-91
NS13090E	3	3	1	-91	-91	-91	0	-91	-91
NS13090E	4	3	1	-91	-91	-91	0	-91	-91
NS13090E	5	3	1	-91	-91	-91	2	1	1
NS13090E	6	3	1	-91	-91	-91	2	2	1
NS13090E	7	3	1	-91	-91	-91	2	2	2
NS13091F	1	3	1	-91	-91	-91	4	-91	-91
NS13091F	2	3	1	-91	-91	-91	1	-91	-91
NS13091F	3	-91	-91	-91	-91	-91	0	-91	-91
NS13092G	1	2	1	-91	-91	-91	4	-91	-91
NS13092G	2	2	1	-91	-91	-91	1	-91	-91
NS13092G	3	2	1	-91	-91	-91	1	-91	-91
NS13092G	4	2	1	-91	-91	-91	1	-91	-91
NS13092G	5	2	1	-91	-91	-91	1	-91	-91
NS13095K	1	3	1	-91	-91	-91	4	-91	-91
NS13095K	2	3	1	-91	-91	-91	1	-91	-91
NS13095K	3	3	1	-91	-91	-91	1	-91	-91
NS13095K	4	3	1	-91	-91	-91	1	-91	-91
NS13102H	1	3	1	-91	-91	-91	4	-91	-91
NS13102H	2	3	1	-91	-91	-91	1	-91	-91
NS13102H	3	3	1	-91	-91	-91	1	-91	-91
NS13102H	4	3	1	-91	-91	-91	1	-91	-91
NS13102H	5	3	1	-91	-91	-91	0	-91	-91
NS13107N	1	3	2	2	8	-91	4	-91	-91
NS13107N	2	3	2	2	8	-91	3	-91	-91
NS13107N	3	3	2	2	8	-91	3	-91	-91
NS13107N	4	3	2	2	8	-91	2	1	3
NS13109Q	1	1	1	-91	-91	-91	4	-91	-91
NS13109Q	2	1	1	-91	-91	-91	1	-91	-91
NS13109Q	3	1	1	-91	-91	-91	1	-91	-91
NS13109Q	4	1	1	-91	-91	-91	0	-91	-91
NS13109Q	5	1	1	-91	-91	-91	1	-91	-91
NS13109Q	6	1	1	-91	-91	-91	1	-91	-91
NS13110A	1	3	2	2	1	-91	4	-91	-91
NS13110A	2	3	2	2	1	-91	3	-91	-91
NS13110A	3	3	2	2	1	-91	3	-91	-91
NS13110A	4	3	2	2	1	-91	3	-91	-91
NS13112C	1	2	2	2	8	-91	4	-91	-91
NS13112C	2	-91	-91	-91	-91	-91	0	-91	-91
NS13112C	3	-91	-91	-91	-91	-91	0	-91	-91
NS13112C	4	-91	-91	-91	-91	-91	0	-91	-91
NS13112C	5	-91	-91	-91	-91	-91	0	-91	-91
NS13112C	6	-91	-91	-91	-91	-91	0	-91	-91
NS13112C	7	-91	-91	-91	-91	-91	0	-91	-91
NS13112C	8	2	2	2	8	-91	6	-91	-91
NS13112C	9	2	2	2	8	-91	3	-91	-91
NS13112C	10	2	2	2	8	-91	2	1	3
NS13114E	1	2	1	-91	-91	-91	4	-91	-91
NS13114E	2	2	1	-91	-91	-91	0	-91	-91
NS13114E	3	2	1	-91	-91	-91	0	-91	-91
NS13114E	4	2	1	-91	-91	-91	0	-91	-91
NS13114E	5	2	1	-91	-91	-91	0	-91	-91
NS13114E	6	2	1	-91	-91	-91	1	-91	-91
NS13114E	7	2	1	-91	-91	-91	3	-91	-91
NS13114E	8	2	1	-91	-91	-91	1	-91	-91
NS13114E	9	2	1	-91	-91	-91	3	-91	-91
NS13114E	10	2	1	-91	-91	-91	3	-91	-91
NS13114E	11	2	1	-91	-91	-91	2	1	2
NS13115F	1	2	1	-91	-91	-91	4	-91	-91
NS13115F	2	2	1	-91	-91	-91	1	-91	-91
NS13115F	3	2	1	-91	-91	-91	1	-91	-91
NS13115F	4	2	1	-91	-91	-91	3	-91	-91
NS13117H	1	2	1	-91	-91	-91	4	-91	-91
NS13117H	2	2	1	-91	-91	-91	1	-91	-91
NS13117H	3	2	1	-91	-91	-91	1	-91	-91
NS13117H	4	-91	-91	-91	-91	-91	0	-91	-91
NS13117H	5	2	1	-91	-91	-91	3	-91	-91
NS13118J	1	2	1	-91	-91	-91	4	-91	-91
NS13118J	2	2	1	-91	-91	-91	1	-91	-91
NS13118J	3	2	1	-91	-91	-91	1	-91	-91
NS13118J	4	2	1	-91	-91	-91	1	-91	-91
NS13118J	5	2	1	-91	-91	-91	1	-91	-91
NS13119K	1	3	1	-91	-91	-91	4	-91	-91
NS13119K	2	3	1	-91	-91	-91	1	-91	-91
NS13119K	3	3	1	-91	-91	-91	0	-91	-91
NS13119K	4	3	1	-91	-91	-91	0	-91	-91
NS13119K	5	3	1	-91	-91	-91	3	-91	-91
NS13119K	6	3	1	-91	-91	-91	3	-91	-91
NS13120V	1	3	2	2	1	-91	4	-91	-91
NS13120V	2	3	2	2	1	-91	3	-91	-91
NS13120V	3	3	2	2	1	-91	3	-91	-91
NS13120V	4	3	2	2	1	-91	0	-91	-91
NS13120V	5	3	2	2	1	-91	3	-91	-91
NS13120V	6	3	2	2	1	-91	3	-91	-91
NS13122X	1	3	1	-91	-91	-91	4	-91	-91
NS13122X	2	3	1	-91	-91	-91	0	-91	-91
NS13122X	3	3	1	-91	-91	-91	0	-91	-91
NS13122X	4	3	1	-91	-91	-91	0	-91	-91
NS13122X	5	3	1	-91	-91	-91	-92	-91	-91
NS13122X	6	3	1	-91	-91	-91	6	-91	-91
NS13123Y	1	2	1	-91	-91	-91	4	-91	-91
NS13123Y	2	2	1	-91	-91	-91	1	-91	-91
NS13123Y	3	2	1	-91	-91	-91	1	-91	-91
NS13123Y	4	2	1	-91	-91	-91	0	-91	-91
NS13124Z	1	2	1	-91	-91	-91	4	-91	-91
NS13124Z	2	2	1	-91	-91	-91	1	-91	-91
NS13124Z	3	2	1	-91	-91	-91	1	-91	-91
NS13124Z	4	2	1	-91	-91	-91	0	-91	-91
NS13124Z	5	2	1	-91	-91	-91	1	-91	-91
NS13125A	1	1	1	-91	-91	-91	4	-91	-91
NS13125A	2	1	1	-91	-91	-91	1	-91	-91
NS13125A	3	1	1	-91	-91	-91	0	-91	-91
NS13126B	1	2	1	-91	-91	-91	4	-91	-91
NS13126B	2	2	1	-91	-91	-91	1	-91	-91
NS13126B	3	2	1	-91	-91	-91	1	-91	-91
NS13126B	4	2	1	-91	-91	-91	0	-91	-91
NS13126B	5	2	1	-91	-91	-91	1	-91	-91
NS13126B	6	2	1	-91	-91	-91	1	-91	-91
NS13126B	7	2	1	-91	-91	-91	0	-91	-91
NS13127C	1	3	1	-91	-91	-91	4	-91	-91
NS13127C	2	3	1	-91	-91	-91	1	-91	-91
NS13127C	3	3	1	-91	-91	-91	1	-91	-91
NS13127C	4	3	1	-91	-91	-91	1	-91	-91
NS13127C	5	3	1	-91	-91	-91	1	-91	-91
NS13127C	6	3	1	-91	-91	-91	1	-91	-91
NS13127C	7	3	1	-91	-91	-91	1	-91	-91
NS13127C	8	3	1	-91	-91	-91	1	-91	-91
NS13130P	1	3	1	-91	-91	-91	4	-91	-91
NS13130P	2	3	1	-91	-91	-91	1	-91	-91
NS13130P	3	3	1	-91	-91	-91	1	-91	-91
NS13131Q	1	3	1	-91	-91	-91	4	-91	-91
NS13131Q	2	3	1	-91	-91	-91	1	-91	-91
NS13131Q	3	3	1	-91	-91	-91	1	-91	-91
NS13131Q	4	3	1	-91	-91	-91	1	-91	-91
NS13134T	1	3	1	-91	-91	-91	4	-91	-91
NS13134T	2	3	1	-91	-91	-91	1	-91	-91
NS13134T	3	3	1	-91	-91	-91	1	-91	-91
NS13134T	4	-91	-91	-91	-91	-91	0	-91	-91
NS13135V	1	3	1	-91	-91	-91	4	-91	-91
NS13135V	2	3	1	-91	-91	-91	1	-91	-91
NS13135V	3	3	1	-91	-91	-91	0	-91	-91
NS13135V	4	3	1	-91	-91	-91	0	-91	-91
NS13135V	5	3	1	-91	-91	-91	0	-91	-91
NS13135V	6	3	1	-91	-91	-91	1	-91	-91
NS13136W	1	3	1	-91	-91	-91	4	-91	-91
NS13136W	2	3	1	-91	-91	-91	1	-91	-91
NS13136W	3	3	1	-91	-91	-91	1	-91	-91
NS13136W	4	3	1	-91	-91	-91	0	-91	-91
NS13136W	5	3	1	-91	-91	-91	2	1	2
NS13139Z	1	3	1	-91	-91	-91	4	-91	-91
NS13139Z	2	3	1	-91	-91	-91	1	-91	-91
NS13139Z	3	3	1	-91	-91	-91	1	-91	-91
NS13141K	1	1	2	2	8	-91	4	-91	-91
NS13141K	2	1	2	2	8	-91	0	-91	-91
NS13141K	3	1	2	2	8	-91	0	-91	-91
NS13141K	4	1	2	2	8	-91	0	-91	-91
NS13141K	5	1	2	2	8	-91	0	-91	-91
NS13141K	6	1	2	2	8	-91	3	-91	-91
NS13141K	7	1	2	2	8	-91	2	2	1
NS13146Q	1	2	1	-91	-91	-91	4	-91	-91
NS13146Q	2	2	1	-91	-91	-91	1	-91	-91
NS13146Q	3	2	1	-91	-91	-91	1	-91	-91
NS13146Q	4	2	1	-91	-91	-91	1	-91	-91
NS13146Q	5	2	1	-91	-91	-91	1	-91	-91
NS13146Q	6	2	1	-91	-91	-91	1	-91	-91
NS13146Q	7	2	1	-91	-91	-91	1	-91	-91
NS13147R	1	2	1	-91	-91	-91	4	-91	-91
NS13147R	2	2	1	-91	-91	-91	0	-91	-91
NS13147R	3	2	1	-91	-91	-91	1	-91	-91
NS13147R	4	2	1	-91	-91	-91	1	-91	-91
NS13147R	5	2	1	-91	-91	-91	0	-91	-91
NS13147R	6	2	1	-91	-91	-91	2	1	2
NS13149T	1	2	2	2	8	-91	4	-91	-91
NS13149T	2	2	2	2	8	-91	3	-91	-91
NS13149T	3	2	2	2	8	-91	3	-91	-91
NS13149T	4	2	2	2	8	-91	3	-91	-91
NS13149T	5	2	2	2	8	-91	2	1	3
NS13150D	1	3	1	-91	-91	-91	4	-91	-91
NS13150D	2	3	1	-91	-91	-91	1	-91	-91
NS13150D	3	3	1	-91	-91	-91	1	-91	-91
NS13150D	4	3	1	-91	-91	-91	0	-91	-91
NS13152F	1	3	1	-91	-91	-91	4	-91	-91
NS13152F	2	3	1	-91	-91	-91	1	-91	-91
NS13152F	3	3	1	-91	-91	-91	1	-91	-91
NS13152F	4	3	1	-91	-91	-91	1	-91	-91
NS13152F	5	3	1	-91	-91	-91	1	-91	-91
NS13153G	1	3	1	-91	-91	-91	4	-91	-91
NS13153G	2	3	1	-91	-91	-91	1	-91	-91
NS13153G	3	3	1	-91	-91	-91	1	-91	-91
NS13153G	4	3	1	-91	-91	-91	1	-91	-91
NS13154H	1	1	1	-91	-91	-91	4	-91	-91
NS13154H	2	1	1	-91	-91	-91	1	-91	-91
NS13154H	3	1	1	-91	-91	-91	1	-91	-91
NS13154H	4	1	1	-91	-91	-91	1	-91	-91
NS13154H	5	1	1	-91	-91	-91	1	-91	-91
NS13154H	6	1	1	-91	-91	-91	1	-91	-91
NS13154H	7	1	1	-91	-91	-91	1	-91	-91
NS13154H	8	1	1	-91	-91	-91	1	-91	-91
NS13154H	9	1	1	-91	-91	-91	2	2	3
NS13156K	1	3	1	-91	-91	-91	4	-91	-91
NS13156K	2	3	1	-91	-91	-91	1	-91	-91
NS13156K	3	3	1	-91	-91	-91	1	-91	-91
NS13157L	1	3	1	-91	-91	-91	4	-91	-91
NS13157L	2	3	1	-91	-91	-91	1	-91	-91
NS13157L	3	3	1	-91	-91	-91	1	-91	-91
NS13157L	4	3	1	-91	-91	-91	1	-91	-91
NS13157L	5	3	1	-91	-91	-91	1	-91	-91
NS13158M	1	2	1	-91	-91	-91	4	-91	-91
NS13158M	2	2	1	-91	-91	-91	1	-91	-91
NS13158M	3	2	1	-91	-91	-91	1	-91	-91
NS13158M	4	-91	-91	-91	-91	-91	0	-91	-91
NS13158M	5	2	1	-91	-91	-91	3	-91	-91
NS13162A	1	2	1	-91	-91	-91	4	-91	-91
NS13162A	2	2	1	-91	-91	-91	1	-91	-91
NS13162A	3	2	1	-91	-91	-91	1	-91	-91
NS13162A	4	2	1	-91	-91	-91	1	-91	-91
NS13165D	1	2	1	-91	-91	-91	4	-91	-91
NS13165D	2	2	1	-91	-91	-91	1	-91	-91
NS13165D	3	2	1	-91	-91	-91	1	-91	-91
NS13169H	1	2	1	-91	-91	-91	4	-91	-91
NS13169H	2	2	1	-91	-91	-91	3	-91	-91
NS13169H	3	2	1	-91	-91	-91	1	-91	-91
NS13169H	4	2	1	-91	-91	-91	1	-91	-91
NS13170S	1	3	1	-91	-91	-91	4	-91	-91
NS13170S	2	3	1	-91	-91	-91	1	-91	-91
NS13170S	3	3	1	-91	-91	-91	1	-91	-91
NS13170S	4	3	1	-91	-91	-91	1	-91	-91
NS13170S	5	3	1	-91	-91	-91	1	-91	-91
NS13171T	1	2	1	-91	-91	-91	4	-91	-91
NS13171T	2	2	1	-91	-91	-91	1	-91	-91
NS13171T	3	2	1	-91	-91	-91	0	-91	-91
NS13171T	4	2	1	-91	-91	-91	1	-91	-91
NS13171T	5	2	1	-91	-91	-91	3	-91	-91
NS13171T	6	2	1	-91	-91	-91	1	-91	-91
NS13172V	1	1	2	-999	-91	-91	5	-91	-91
NS13172V	2	1	2	-999	-91	-91	5	-91	-91
NS13172V	3	1	2	-999	-91	-91	5	-91	-91
NS13172V	4	1	2	-999	-91	-91	5	-91	-91
NS13172V	5	1	2	-999	-91	-91	5	-91	-91
NS13172V	6	1	2	-999	-91	-91	5	-91	-91
NS13172V	7	1	2	-999	-91	-91	5	-91	-91
NS13172V	8	1	2	-999	-91	-91	5	-91	-91
NS13172V	9	1	2	-999	-91	-91	5	-91	-91
NS13174X	1	3	1	-91	-91	-91	4	-91	-91
NS13174X	2	3	1	-91	-91	-91	1	-91	-91
NS13174X	3	3	1	-91	-91	-91	1	-91	-91
NS13174X	4	-91	-91	-91	-91	-91	0	-91	-91
NS13174X	5	3	1	-91	-91	-91	1	-91	-91
NS13175Y	1	3	1	-91	-91	-91	4	-91	-91
NS13175Y	2	3	1	-91	-91	-91	1	-91	-91
NS13175Y	3	3	1	-91	-91	-91	1	-91	-91
NS13175Y	4	3	1	-91	-91	-91	1	-91	-91
NS13175Y	5	3	1	-91	-91	-91	1	-91	-91
NS13175Y	6	3	1	-91	-91	-91	1	-91	-91
NS13177A	1	3	1	-91	-91	-91	4	-91	-91
NS13177A	2	3	1	-91	-91	-91	1	-91	-91
NS13177A	3	3	1	-91	-91	-91	1	-91	-91
NS13177A	4	3	1	-91	-91	-91	1	-91	-91
NS13178B	1	2	1	-91	-91	-91	4	-91	-91
NS13178B	2	2	1	-91	-91	-91	1	-91	-91
NS13178B	3	2	1	-91	-91	-91	1	-91	-91
NS13178B	4	2	1	-91	-91	-91	1	-91	-91
NS13179C	1	3	1	-91	-91	-91	4	-91	-91
NS13179C	2	3	1	-91	-91	-91	1	-91	-91
NS13179C	3	3	1	-91	-91	-91	1	-91	-91
NS13179C	4	3	1	-91	-91	-91	3	-91	-91
NS13180M	1	2	1	-91	-91	-91	4	-91	-91
NS13180M	2	2	1	-91	-91	-91	1	-91	-91
NS13180M	3	2	1	-91	-91	-91	1	-91	-91
NS13180M	4	2	1	-91	-91	-91	1	-91	-91
NS13180M	5	2	1	-91	-91	-91	1	-91	-91
NS13180M	6	2	1	-91	-91	-91	1	-91	-91
NS13180M	7	2	1	-91	-91	-91	1	-91	-91
NS13180M	8	2	1	-91	-91	-91	1	-91	-91
NS13181N	1	1	1	-91	-91	-91	4	-91	-91
NS13181N	2	1	1	-91	-91	-91	1	-91	-91
NS13181N	3	1	1	-91	-91	-91	1	-91	-91
NS13181N	4	1	1	-91	-91	-91	1	-91	-91
NS13183Q	1	1	1	-91	-91	-91	4	-91	-91
NS13183Q	2	1	1	-91	-91	-91	1	-91	-91
NS13183Q	3	1	1	-91	-91	-91	1	-91	-91
NS13183Q	4	1	1	-91	-91	-91	0	-91	-91
NS13183Q	5	1	1	-91	-91	-91	1	-91	-91
NS13183Q	6	1	1	-91	-91	-91	1	-91	-91
NS13183Q	7	1	1	-91	-91	-91	3	-91	-91
NS13184R	1	3	2	1	-91	-91	4	-91	-91
NS13184R	2	3	2	1	-91	-91	3	-91	-91
NS13184R	3	3	2	1	-91	-91	3	-91	-91
NS13184R	4	-91	-91	-91	-91	-91	0	-91	-91
NS13184R	5	-91	-91	-91	-91	-91	0	-91	-91
NS13184R	6	3	2	1	-91	-91	1	-91	-91
NS13187V	1	1	1	-91	-91	-91	4	-91	-91
NS13187V	2	1	1	-91	-91	-91	1	-91	-91
NS13187V	3	1	1	-91	-91	-91	1	-91	-91
NS13187V	4	1	1	-91	-91	-91	1	-91	-91
NS13188W	1	3	1	-91	-91	-91	4	-91	-91
NS13188W	2	3	1	-91	-91	-91	1	-91	-91
NS13188W	3	3	1	-91	-91	-91	1	-91	-91
NS13188W	4	-91	-91	-91	-91	-91	0	-91	-91
NS13188W	5	3	1	-91	-91	-91	1	-91	-91
NS13190G	1	2	1	-91	-91	-91	4	-91	-91
NS13190G	2	2	1	-91	-91	-91	1	-91	-91
NS13190G	3	2	1	-91	-91	-91	1	-91	-91
NS13190G	4	2	1	-91	-91	-91	0	-91	-91
NS13190G	5	2	1	-91	-91	-91	3	-91	-91
NS13190G	6	2	1	-91	-91	-91	2	1	3
NS13191H	1	2	1	-91	-91	-91	4	-91	-91
NS13191H	2	2	1	-91	-91	-91	1	-91	-91
NS13191H	3	2	1	-91	-91	-91	1	-91	-91
NS13191H	4	2	1	-91	-91	-91	1	-91	-91
NS13193K	1	2	1	-91	-91	-91	4	-91	-91
NS13193K	2	2	1	-91	-91	-91	1	-91	-91
NS13193K	3	2	1	-91	-91	-91	1	-91	-91
NS13194L	1	3	1	-91	-91	-91	4	-91	-91
NS13194L	2	3	1	-91	-91	-91	1	-91	-91
NS13194L	3	3	1	-91	-91	-91	1	-91	-91
NS13194L	4	3	1	-91	-91	-91	1	-91	-91
NS13194L	5	3	1	-91	-91	-91	1	-91	-91
NS13195M	1	3	1	-91	-91	-91	4	-91	-91
NS13195M	2	3	1	-91	-91	-91	1	-91	-91
NS13195M	3	3	1	-91	-91	-91	0	-91	-91
NS13195M	4	3	1	-91	-91	-91	0	-91	-91
NS13195M	5	3	1	-91	-91	-91	0	-91	-91
NS13196N	1	3	1	-91	-91	-91	4	-91	-91
NS13196N	2	3	1	-91	-91	-91	1	-91	-91
NS13196N	3	3	1	-91	-91	-91	1	-91	-91
NS13198Q	1	2	1	-91	-91	-91	4	-91	-91
NS13198Q	2	2	1	-91	-91	-91	1	-91	-91
NS13198Q	3	2	1	-91	-91	-91	1	-91	-91
NS13199R	1	3	2	2	8	-91	4	-91	-91
NS13199R	2	3	2	2	8	-91	0	-91	-91
NS13199R	3	3	2	2	8	-91	0	-91	-91
NS13199R	4	3	2	2	8	-91	0	-91	-91
NS13199R	5	3	2	2	8	-91	3	-91	-91
NS13199R	6	3	2	2	8	-91	6	-91	-91
NS13199R	7	3	2	2	8	-91	6	-91	-91
NS13199R	8	3	2	2	8	-91	2	1	3
NS13200H	1	2	1	-91	-91	-91	4	-91	-91
NS13200H	2	2	1	-91	-91	-91	1	-91	-91
NS13200H	3	2	1	-91	-91	-91	1	-91	-91
NS13202K	1	3	1	-91	-91	-91	4	-91	-91
NS13202K	2	3	1	-91	-91	-91	1	-91	-91
NS13202K	3	3	1	-91	-91	-91	1	-91	-91
NS13203L	1	3	1	-91	-91	-91	4	-91	-91
NS13203L	2	3	1	-91	-91	-91	1	-91	-91
NS13203L	3	3	1	-91	-91	-91	1	-91	-91
NS13203L	4	3	1	-91	-91	-91	0	-91	-91
NS13203L	5	3	1	-91	-91	-91	1	-91	-91
NS13203L	6	3	1	-91	-91	-91	1	-91	-91
NS13203L	7	3	1	-91	-91	-91	3	-91	-91
NS13204M	1	2	1	-91	-91	-91	4	-91	-91
NS13204M	2	2	1	-91	-91	-91	1	-91	-91
NS13204M	3	2	1	-91	-91	-91	0	-91	-91
NS13204M	4	2	1	-91	-91	-91	1	-91	-91
NS13204M	5	2	1	-91	-91	-91	0	-91	-91
NS13207Q	1	2	1	-91	-91	-91	4	-91	-91
NS13207Q	2	2	1	-91	-91	-91	1	-91	-91
NS13207Q	3	2	1	-91	-91	-91	1	-91	-91
NS13207Q	4	2	1	-91	-91	-91	1	-91	-91
NS13207Q	5	2	1	-91	-91	-91	1	-91	-91
NS13207Q	6	2	1	-91	-91	-91	1	-91	-91
NS13207Q	7	2	1	-91	-91	-91	1	-91	-91
NS13208R	1	3	1	-91	-91	-91	4	-91	-91
NS13208R	2	3	1	-91	-91	-91	1	-91	-91
NS13208R	3	3	1	-91	-91	-91	1	-91	-91
NS13208R	4	3	1	-91	-91	-91	1	-91	-91
NS13210C	1	3	1	-91	-91	-91	4	-91	-91
NS13210C	2	3	1	-91	-91	-91	1	-91	-91
NS13210C	3	3	1	-91	-91	-91	1	-91	-91
NS13210C	4	3	1	-91	-91	-91	0	-91	-91
NS13213F	1	2	1	-91	-91	-91	4	-91	-91
NS13213F	2	2	1	-91	-91	-91	1	-91	-91
NS13213F	3	2	1	-91	-91	-91	1	-91	-91
NS13214G	1	3	1	-91	-91	-91	4	-91	-91
NS13214G	2	3	1	-91	-91	-91	1	-91	-91
NS13214G	3	3	1	-91	-91	-91	1	-91	-91
NS13214G	4	3	1	-91	-91	-91	1	-91	-91
NS13215H	1	2	1	-91	-91	-91	4	-91	-91
NS13215H	2	2	1	-91	-91	-91	1	-91	-91
NS13215H	3	2	1	-91	-91	-91	0	-91	-91
NS13215H	4	2	1	-91	-91	-91	0	-91	-91
NS13215H	5	2	1	-91	-91	-91	1	-91	-91
NS13215H	6	2	1	-91	-91	-91	1	-91	-91
NS13216J	1	3	1	-91	-91	-91	4	-91	-91
NS13216J	2	3	1	-91	-91	-91	1	-91	-91
NS13216J	3	3	1	-91	-91	-91	1	-91	-91
NS13216J	4	3	1	-91	-91	-91	0	-91	-91
NS13217K	1	3	1	-91	-91	-91	4	-91	-91
NS13217K	2	3	1	-91	-91	-91	1	-91	-91
NS13217K	3	3	1	-91	-91	-91	1	-91	-91
NS13221Y	1	3	1	-91	-91	-91	4	-91	-91
NS13221Y	2	3	1	-91	-91	-91	1	-91	-91
NS13221Y	3	3	1	-91	-91	-91	1	-91	-91
NS13222Z	1	2	1	-91	-91	-91	4	-91	-91
NS13222Z	2	2	1	-91	-91	-91	1	-91	-91
NS13222Z	3	2	1	-91	-91	-91	0	-91	-91
NS13222Z	4	2	1	-91	-91	-91	1	-91	-91
NS13223A	1	3	1	-91	-91	-91	4	-91	-91
NS13223A	2	3	1	-91	-91	-91	1	-91	-91
NS13223A	3	3	1	-91	-91	-91	1	-91	-91
NS13223A	4	3	1	-91	-91	-91	1	-91	-91
NS13224B	1	2	1	-91	-91	-91	4	-91	-91
NS13224B	2	2	1	-91	-91	-91	1	-91	-91
NS13224B	3	2	1	-91	-91	-91	1	-91	-91
NS13224B	4	2	1	-91	-91	-91	3	-91	-91
NS13224B	5	2	1	-91	-91	-91	2	2	4
NS13224B	6	2	1	-91	-91	-91	2	1	3
NS13226D	1	1	1	-91	-91	-91	4	-91	-91
NS13226D	2	1	1	-91	-91	-91	1	-91	-91
NS13226D	3	1	1	-91	-91	-91	1	-91	-91
NS13226D	4	1	1	-91	-91	-91	1	-91	-91
NS13227E	1	3	1	-91	-91	-91	4	-91	-91
NS13227E	2	3	1	-91	-91	-91	1	-91	-91
NS13227E	3	3	1	-91	-91	-91	1	-91	-91
NS13227E	4	3	1	-91	-91	-91	1	-91	-91
NS13227E	5	3	1	-91	-91	-91	1	-91	-91
NS13227E	6	3	1	-91	-91	-91	1	-91	-91
NS13227E	7	3	1	-91	-91	-91	1	-91	-91
NS13227E	8	3	1	-91	-91	-91	1	-91	-91
NS13227E	9	3	1	-91	-91	-91	2	1	2
NS13228F	1	3	1	-91	-91	-91	4	-91	-91
NS13228F	2	3	1	-91	-91	-91	0	-91	-91
NS13228F	3	-91	-91	-91	-91	-91	0	-91	-91
NS13228F	4	-91	-91	-91	-91	-91	0	-91	-91
NS13228F	5	3	1	-91	-91	-91	1	-91	-91
NS13228F	6	3	1	-91	-91	-91	1	-91	-91
NS13228F	7	3	1	-91	-91	-91	6	-91	-91
NS13230R	1	1	1	-91	-91	-91	4	-91	-91
NS13230R	2	1	1	-91	-91	-91	1	-91	-91
NS13230R	3	1	1	-91	-91	-91	1	-91	-91
