NSID	w3HhID	w3Newmember	w3SHGint	w3Ylft	w3NRSdoin	w3NRSSAge	w3NRSStyp	w3Sex	w3Newy	w3Newm	w3MarStat	w3LiveWit	w3EmpStat	w3EthGrp	w3R_1	w3R_2	w3R_3	w3R_4	w3R_5	w3R_6	w3R_7	w3R_8	w3R_9	w3R_10	w3R_11	w3R_12	w3R_13	w3R_14	w3R_15	w3R_16	w3R_17	w3R_18
NS11476P	5	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	14	3	3	14	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11477Q	1	-91	-91	-91	-91	-91	-91	1	-91	-91	2	-91	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11477Q	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11477Q	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11477Q	4	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	7	-91	20	12	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11477Q	5	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	7	-91	20	12	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11477Q	6	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	19	19	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11477Q	7	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	19	19	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11479S	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11479S	2	-91	1	-91	-91	-91	-91	2	-91	-91	6	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11479S	4	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11480C	1	-91	-91	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11480C	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11480C	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11480C	5	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	1	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11480C	6	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	13	3	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11481D	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11481D	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	10	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11481D	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	2	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11481D	4	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	1	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11481D	5	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	1	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11481D	6	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	2	-91	13	3	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11481D	7	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	3	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11481D	8	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	3	13	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11483F	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11483F	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11483F	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11483F	4	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11484G	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11484G	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	6	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11484G	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	7	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11484G	4	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11485H	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11485H	2	-91	1	-91	-91	-91	-91	2	-91	-91	3	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11485H	4	-91	1	-91	-91	-91	-91	2	-91	-91	3	-91	1	-91	11	2	22	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11486J	1	-91	-91	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11486J	2	-91	1	-91	-91	-91	-91	2	-91	-91	1	-91	6	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11486J	3	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11486J	4	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11486J	5	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11488L	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11488L	2	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11488L	3	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11488L	4	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11489M	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11489M	2	-91	1	-91	-91	-91	-91	2	-91	-91	4	2	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11489M	3	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11489M	4	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11489M	5	-91	2	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	11	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11490X	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11490X	2	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11490X	3	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11490X	4	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11491Y	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11491Y	2	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	7	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11491Y	3	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	6	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11491Y	4	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11491Y	5	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11491Y	6	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11493A	1	-91	-91	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11493A	2	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11493A	3	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	6	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11493A	4	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11493A	5	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11493A	6	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11493A	7	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	3	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11494B	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11494B	2	-91	1	-91	-91	-91	-91	2	-91	-91	5	2	6	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11494B	3	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11494B	4	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11494B	5	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	15	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11494B	6	-91	3	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11494B	7	-91	3	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	13	3	13	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11494B	8	-91	3	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	13	13	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11495C	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11495C	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11495C	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11495C	4	-91	1	-91	-91	-91	-91	1	-91	-91	1	1	1	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11495C	5	1	-91	-91	-91	-91	-91	2	2	7	1	1	2	1	22	22	22	22	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11496D	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11496D	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11496D	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11496D	4	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	1	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11496D	5	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11497E	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11497E	2	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11497E	3	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11498F	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	1	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11498F	2	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11498F	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11498F	4	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	5	-91	8	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11500Y	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11500Y	2	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11500Y	3	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11501Z	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11501Z	2	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11501Z	3	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	6	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11501Z	5	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	8	-91	21	13	18	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11501Z	6	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	19	21	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11501Z	7	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	19	21	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11501Z	8	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	3	19	21	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11502A	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11502A	2	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11502A	3	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11502A	4	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	1	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11502A	5	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	1	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11502A	6	-91	2	4	5	-91	4	2	-91	-91	-91	-91	-91	-91	13	3	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11502A	7	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11502A	8	1	-91	-91	-91	-91	-91	-91	3	3	1	2	3	8	21	21	21	21	21	-91	21	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11503B	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11503B	2	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	5	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11503B	3	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	5	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11503B	4	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11503B	5	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11506E	1	-91	-91	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11506E	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11506E	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11506E	4	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11506E	5	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11507F	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11507F	2	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	8	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11507F	3	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	6	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11507F	4	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11507F	5	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11507F	6	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11508G	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11508G	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	20	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11508G	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	7	-91	20	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11509H	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11509H	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11509H	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11509H	4	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11509H	5	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11509H	6	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11509H	7	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11510S	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11510S	2	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11510S	3	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	11	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11510S	4	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	6	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11511T	1	-91	-91	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11511T	2	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11511T	3	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11511T	4	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	1	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS11512V	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
