NSID	W1HhID	W1AgeIf	W1Sex	W1MarStat	W1LiveWit	W1EmpStat	W1EthGrp	W1R_1	W1R_2	W1R_3	W1R_4	W1R_5	W1R_6	W1R_7	W1R_8	W1R_9	W1R_10	W1R_11	W1R_12	W1R_13	W1R_14	W1STypeE	W1mainres	W1secores	W1histres	W1vInfoN	Designweight
NS11829D	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS11829D	2	43	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS11829D	3	46	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS11829D	4	11	1	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS11829D	5	10	1	-91	-91	-91	1	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS18901C	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS18901C	2	35	2	1	2	6	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS18901C	3	4	2	-91	-91	-91	1	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS11199A	1	14	1	-91	-91	-91	4	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	5	.197368486215932
NS11199A	2	52	2	2	-91	2	1	21	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	5	.197368486215932
NS11199A	3	55	1	2	-91	1	1	22	21	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	5	.197368486215932
NS11199A	4	23	2	1	2	1	1	21	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	5	.197368486215932
NS11199A	5	14	2	-91	-91	-91	1	22	5	5	22	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	5	.197368486215932
NS23549M	1	13	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	7	1.36628717976343
NS23549M	2	43	2	3	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	7	1.36628717976343
NS23549M	3	36	2	3	-91	6	1	11	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	7	1.36628717976343
NS23549M	4	17	1	1	2	5	1	22	22	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	7	1.36628717976343
NS23549M	5	15	1	-91	-91	-91	1	13	3	22	22	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	7	1.36628717976343
NS23549M	6	15	1	-91	-91	-91	1	22	22	3	13	22	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	7	1.36628717976343
NS23549M	7	14	2	-91	-91	-91	1	22	22	3	13	22	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	7	1.36628717976343
NS16183C	1	14	2	-91	-91	-91	10	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.151981943324264
NS16183C	2	35	2	4	2	6	10	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.151981943324264
NS16183C	3	10	1	-91	-91	-91	10	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.151981943324264
NS16183C	4	9	2	-91	-91	-91	10	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.151981943324264
NS16183C	5	7	1	-91	-91	-91	10	13	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.151981943324264
NS16183C	6	6	2	-91	-91	-91	10	13	3	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.151981943324264
NS20918Z	1	14	2	-91	-91	-91	4	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.365572593787429
NS20918Z	2	37	1	5	2	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.365572593787429
NS20918Z	3	15	1	-91	-91	-91	4	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.365572593787429
NS20918Z	4	11	1	-91	-91	-91	4	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.365572593787429
NS22663B	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	4	2	5	1.36628717976343
NS22663B	2	37	2	2	-91	6	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	4	2	5	1.36628717976343
NS22663B	3	5	1	-91	-91	-91	1	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	4	2	5	1.36628717976343
NS22663B	4	39	1	2	-91	1	1	8	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	4	2	5	1.36628717976343
NS22663B	5	10	2	-91	-91	-91	1	13	3	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	4	2	5	1.36628717976343
NS23557E	1	13	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	3	1.21118426752656
NS23557E	2	43	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	3	1.21118426752656
NS23557E	3	46	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	3	1.21118426752656
NS11125J	1	14	2	-91	-91	-91	9	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	7	.421069155827757
NS11125J	2	43	2	2	-91	6	9	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	7	.421069155827757
NS11125J	3	42	1	2	-91	1	9	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	7	.421069155827757
NS11125J	4	37	2	4	2	3	9	21	21	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	7	.421069155827757
NS11125J	5	12	2	-91	-91	-91	9	13	3	3	21	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	7	.421069155827757
NS11125J	6	7	2	-91	-91	-91	9	13	3	3	21	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	7	.421069155827757
NS11125J	7	4	1	-91	-91	-91	9	13	3	3	21	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	7	.421069155827757
NS17568Y	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS17568Y	2	32	2	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS17568Y	3	26	1	2	-91	1	1	11	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS15277T	1	14	2	-91	-91	-91	14	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	4	2	2	.294685360397537
NS15277T	2	51	2	2	-91	2	14	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	4	2	2	.294685360397537
NS15277T	3	22	2	1	2	1	14	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	22	2	4	2	2	.294685360397537
NS15277T	4	59	1	2	-91	7	14	8	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	4	2	2	.294685360397537
NS24737Q	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	4	1.36628717976343
NS24737Q	2	40	2	1	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	4	1.36628717976343
NS24737Q	3	16	2	1	2	4	1	21	21	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	4	1.36628717976343
NS24737Q	4	8	1	-91	-91	-91	1	13	3	21	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	4	1.36628717976343
NS24958K	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS24958K	2	45	2	3	-91	6	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS24958K	3	35	1	3	-91	8	1	11	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS24958K	4	6	1	-91	-91	-91	1	14	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS19377D	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS19377D	2	40	2	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS19377D	3	44	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS19377D	4	18	1	1	2	1	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	16	2	3	2	2	1.36628717976343
NS19377D	5	16	1	1	2	5	1	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS14370S	1	14	1	-91	-91	-91	12	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.296052729323898
NS14370S	2	38	2	1	2	1	12	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.296052729323898
NS14370S	3	6	2	-91	-91	-91	4	14	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.296052729323898
NS14370S	4	18	1	1	2	5	12	13	3	14	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.296052729323898
NS16656H	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS16656H	2	44	2	2	-91	6	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS16656H	3	57	1	2	-91	1	1	11	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS16656H	4	6	2	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS10633R	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS10633R	2	43	2	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS10633R	3	43	1	3	-91	1	1	8	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS10633R	4	22	2	1	2	1	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	18	2	3	2	4	1.36628717976343
NS18396W	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS18396W	2	43	2	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS18396W	3	43	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS18396W	4	18	2	1	2	5	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS18396W	5	16	2	1	2	5	1	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS16410T	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS16410T	2	42	2	5	2	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS16410T	3	10	1	-91	-91	-91	1	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS19217J	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS19217J	2	51	2	2	-91	6	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS19217J	3	52	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS19217J	4	18	2	1	2	5	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS12105Q	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS12105Q	2	43	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS12105Q	3	54	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS12105Q	4	16	1	1	2	5	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS12105Q	5	10	1	-91	-91	-91	1	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS11121E	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS11121E	2	38	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS11121E	3	53	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS11121E	4	7	2	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS17751A	1	13	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.91085811984229
NS17751A	2	48	2	5	-91	9	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.91085811984229
NS13351J	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	3	1.36628717976343
NS13351J	2	32	2	1	-91	6	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	3	1.36628717976343
NS13351J	3	2	2	-91	-91	-91	1	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	3	1.36628717976343
NS24777T	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	2	1.36628717976343
NS24777T	2	48	1	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	2	1.36628717976343
NS24777T	3	37	2	2	-91	5	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	2	1.36628717976343
NS24777T	4	16	2	1	2	5	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	2	1.36628717976343
NS24777T	5	11	1	-91	-91	-91	1	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	2	1.36628717976343
NS22089J	1	14	1	-91	-91	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	.370173169347943
NS22089J	2	33	2	2	-91	6	8	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	.370173169347943
NS22089J	3	41	1	2	-91	1	8	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	.370173169347943
NS22089J	4	12	1	-91	-91	-91	8	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	.370173169347943
NS23570L	1	14	1	-91	-91	-91	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	.310575003977877
NS23570L	2	35	2	2	-91	6	4	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	.310575003977877
NS23570L	3	42	1	2	-91	1	13	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	.310575003977877
NS23570L	4	16	1	1	2	5	13	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	.310575003977877
NS23570L	5	12	2	-91	-91	-91	13	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	.310575003977877
NS23157W	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	5	1.36628717976343
NS23157W	2	63	1	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	5	1.36628717976343
NS23157W	3	49	2	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	5	1.36628717976343
NS23157W	4	12	1	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	5	1.36628717976343
NS23157W	5	6	1	-91	-91	-91	1	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	5	1.36628717976343
NS20200F	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS20200F	2	45	2	6	2	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS20200F	3	19	2	1	2	5	1	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS20200F	4	16	2	1	2	5	1	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS21739F	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS21739F	2	40	2	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS21739F	3	41	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS21739F	4	6	1	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS12112G	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	3	.365572593787429
NS12112G	2	47	2	2	-91	1	16	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	3	.365572593787429
NS12112G	3	57	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	3	.365572593787429
NS21609V	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	6	.91085811984229
NS21609V	2	42	2	5	-91	6	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	6	.91085811984229
NS21609V	3	19	1	1	2	4	1	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	17	2	0	2	6	.91085811984229
NS21609V	4	16	2	1	2	5	1	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	6	.91085811984229
NS21609V	5	8	2	-91	-91	-91	1	13	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	6	.91085811984229
NS21609V	6	2	1	-91	-91	-91	1	13	3	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	6	.91085811984229
NS24648J	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	2	2	1.24493390763425
NS24648J	2	44	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	2	2	1.24493390763425
NS24648J	3	44	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	2	2	1.24493390763425
NS14680T	1	13	1	-91	-91	-91	7	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	3	.294685360397537
NS14680T	2	47	2	2	-91	3	7	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	3	.294685360397537
NS14680T	3	16	1	1	2	5	7	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	3	.294685360397537
NS20359Q	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS20359Q	2	49	2	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS20359Q	3	51	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS20359Q	4	19	1	1	2	1	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	18	2	3	2	2	1.36628717976343
NS20359Q	5	17	1	1	2	5	1	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS25068F	1	13	2	-91	-91	-91	10	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	4	.151981943324264
NS25068F	2	65	2	6	-91	7	10	11	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	4	.151981943324264
NS25068F	3	22	2	1	2	1	10	13	6	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	18	2	0	0	4	.151981943324264
NS25068F	4	11	2	-91	-91	-91	10	13	6	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	4	.151981943324264
NS21013V	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS21013V	2	38	2	2	-91	8	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS21013V	3	44	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS21013V	4	15	1	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS10022H	1	14	2	-91	-91	-91	9	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.280712770551838
NS10022H	2	68	1	2	-91	7	9	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.280712770551838
NS10022H	3	54	2	2	-91	6	9	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.280712770551838
NS10022H	4	24	1	1	2	5	9	13	3	4	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.280712770551838
NS10022H	5	13	1	-91	-91	-91	9	13	3	3	14	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.280712770551838
NS10022H	6	11	2	-91	-91	-91	9	13	3	3	14	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.280712770551838
NS23886T	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	4	1.36628717976343
NS23886T	2	53	1	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	4	1.36628717976343
NS23886T	3	45	2	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	4	1.36628717976343
NS23886T	4	18	2	1	2	4	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	95	3	2	3	4	1.36628717976343
NS11992K	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	2	1.36628717976343
NS11992K	2	28	2	3	-91	1	1	11	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	2	1.36628717976343
NS11992K	3	40	1	3	-91	1	1	8	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	2	1.36628717976343
