NSID	ActNum	Activity	Start_Y	Start_M	Sweep	IntFlag	IntMonth	IntYear
NS23650Z	5	1	2008	6	6	1	8	2009
NS23650Z	6	3	2007	1	5	1	8	2008
NS23650Z	7	2	2006	-2	4	1	7	2007
NS23651A	1	1	-8	-8	7	1	7	2010
NS23651A	2	2	-8	-8	7	1	7	2010
NS23651A	3	2	2008	12	6	1	6	2009
NS23651A	4	1	2007	2	6	1	6	2009
NS23651A	5	1	2008	8	5	1	8	2008
NS23651A	6	1	2007	4	5	1	8	2008
NS23651A	7	2	2006	-2	4	1	6	2007
NS23653C	1	3	2015	1	8	1	6	2016
NS23653C	2	1	2014	6	8	1	6	2016
NS23653C	3	3	2014	1	8	1	6	2016
NS23653C	4	3	2013	1	8	1	6	2016
NS23653C	5	1	2010	9	8	1	6	2016
NS23653C	6	2	2006	9	8	1	6	2016
NS23653C	7	2	-7	-7	7	1	6	2010
NS23653C	8	2	2008	9	6	1	9	2009
NS23653C	9	2	2007	9	5	1	9	2008
NS23653C	10	2	-5	-1	5	1	9	2008
NS23653C	11	2	2006	-2	4	1	7	2007
NS23655E	1	4	2009	7	8	1	5	2016
NS23655E	2	1	2008	9	8	1	5	2016
NS23655E	3	4	2009	7	6	1	7	2009
NS23655E	4	1	2008	9	6	1	7	2009
NS23655E	5	1	2008	9	5	1	10	2008
NS23655E	6	2	2006	9	5	1	10	2008
NS23655E	7	2	2006	-2	4	1	7	2007
NS23656F	1	1	-7	-7	7	1	6	2010
NS23656F	2	1	2007	3	6	1	6	2009
NS23656F	3	1	2007	7	5	1	7	2008
NS23656F	4	2	2006	9	5	1	7	2008
NS23656F	5	2	2006	10	4	1	6	2007
NS23656F	6	6	2006	6	4	1	6	2007
NS23657G	1	1	2014	9	8	1	11	2015
NS23657G	2	2	2010	9	8	1	11	2015
NS23657G	3	1	2009	8	8	1	11	2015
NS23657G	4	1	-8	-8	7	1	6	2010
NS23657G	5	2	-8	-8	7	1	6	2010
NS23657G	6	2	2007	9	6	1	6	2009
NS23657G	7	2	2006	9	5	1	6	2008
NS23657G	8	2	2006	-2	4	1	7	2007
NS23659J	1	1	-7	-7	7	1	6	2010
NS23659J	2	1	2008	7	6	1	9	2009
NS23659J	3	1	2008	7	5	1	8	2008
NS23659J	4	1	2008	1	5	1	8	2008
NS23659J	5	1	2006	-8	5	1	8	2008
NS23659J	6	1	2006	11	4	1	6	2007
NS23659J	7	3	2006	7	4	1	6	2007
NS23660T	1	2	2007	6	4	1	7	2007
NS23660T	2	5	2006	10	4	1	7	2007
NS23660T	3	5	2006	9	4	1	7	2007
NS23661V	1	3	-8	-8	7	1	6	2010
NS23661V	2	1	-8	-8	7	1	6	2010
NS23661V	3	5	-8	-8	7	1	6	2010
NS23661V	4	3	-8	-8	7	1	6	2010
NS23661V	5	3	2009	7	6	1	9	2009
NS23661V	6	1	2008	4	6	1	9	2009
NS23661V	7	1	2008	5	5	1	8	2008
NS23661V	8	5	2008	5	5	1	8	2008
NS23661V	9	3	2007	12	5	1	8	2008
NS23661V	10	1	2006	9	5	1	8	2008
NS23661V	11	1	2007	6	4	1	6	2007
NS23661V	12	1	2007	2	4	1	6	2007
NS23661V	13	1	2006	7	4	1	6	2007
NS23662W	1	3	2007	7	8	1	2	2016
NS23662W	2	3	-8	-8	7	1	6	2010
NS23662W	3	1	-8	-8	7	1	6	2010
NS23662W	4	1	2009	5	6	1	7	2009
NS23662W	5	4	-6	-1	6	1	7	2009
NS23662W	6	6	2008	5	5	1	7	2008
NS23662W	7	5	2007	1	5	1	7	2008
NS23662W	8	2	2007	1	4	1	6	2007
NS23662W	9	3	2006	7	4	1	6	2007
NS23663X	1	1	2014	6	8	1	6	2016
NS23663X	2	1	2014	2	8	1	6	2016
NS23663X	3	1	2013	2	8	1	6	2016
NS23663X	4	3	2012	6	8	1	6	2016
NS23663X	5	1	2011	6	8	1	6	2016
NS23663X	6	3	2010	9	8	1	6	2016
NS23663X	7	1	2008	7	8	1	6	2016
NS23663X	8	3	2007	1	8	1	6	2016
NS23663X	9	2	2006	9	8	1	6	2016
NS23664Y	1	1	2015	3	8	1	12	2015
NS23664Y	2	1	2012	10	8	1	12	2015
NS23664Y	3	1	2010	6	8	1	12	2015
NS23664Y	4	2	2008	9	8	1	12	2015
NS23664Y	5	2	-7	-7	7	1	5	2010
NS23664Y	6	2	2008	9	6	1	5	2009
NS23664Y	7	2	2006	9	5	1	6	2008
NS23664Y	8	2	2006	-2	4	1	7	2007
NS23665Z	1	1	2006	7	8	1	11	2015
NS23665Z	2	1	-8	-8	7	1	6	2010
NS23665Z	3	5	-8	-8	7	1	6	2010
NS23665Z	4	5	2007	6	6	1	6	2009
NS23665Z	5	5	2006	7	5	1	6	2008
NS23665Z	6	5	2006	-2	4	1	9	2007
NS23666A	1	1	-7	-7	7	1	7	2010
NS23666A	2	1	2009	2	6	1	7	2009
NS23666A	3	1	-1	-1	6	1	7	2009
NS23666A	4	1	2006	3	5	1	7	2008
NS23666A	5	2	2006	-2	4	1	6	2007
NS23667B	1	2	2013	9	8	1	1	2016
NS23667B	2	6	2012	3	8	1	1	2016
NS23667B	3	2	2009	9	8	1	1	2016
NS23667B	4	1	2008	8	8	1	1	2016
NS23667B	5	2	2006	9	8	1	1	2016
NS23667B	6	2	2006	9	5	1	6	2008
NS23667B	7	2	2006	-2	4	1	6	2007
NS23668C	1	1	2013	7	8	1	1	2016
NS23668C	2	2	2008	10	8	1	1	2016
NS23668C	3	2	-7	-7	7	1	6	2010
NS23668C	4	2	2008	9	6	1	6	2009
NS23668C	5	2	-5	-1	5	1	6	2008
NS23668C	6	2	2006	-2	4	1	7	2007
NS23669D	1	2	-7	-7	7	1	7	2010
NS23669D	2	2	2008	9	6	1	6	2009
NS23669D	3	2	2006	10	5	1	7	2008
NS23669D	4	2	2006	11	4	1	7	2007
NS23669D	5	2	2006	9	4	1	7	2007
NS23670N	1	1	2013	7	8	1	12	2015
NS23670N	2	1	2012	7	8	1	12	2015
NS23670N	3	2	2009	9	8	1	12	2015
NS23670N	4	2	-8	-8	7	1	5	2010
NS23670N	5	1	-8	-8	7	1	5	2010
NS23670N	6	1	2008	9	6	1	5	2009
NS23670N	7	2	-6	-1	6	1	5	2009
NS23670N	8	2	-5	-1	5	1	6	2008
NS23670N	9	2	2006	-2	4	1	6	2007
NS23671P	1	1	2008	5	5	1	10	2008
NS23671P	2	3	-5	-1	5	1	10	2008
NS23671P	3	3	2007	3	4	1	6	2007
NS23671P	4	5	2006	9	4	1	6	2007
NS23672Q	1	1	2014	11	8	1	12	2015
NS23672Q	2	1	2010	10	8	1	12	2015
NS23672Q	3	2	2008	9	8	1	12	2015
NS23672Q	4	2	-7	-7	7	1	6	2010
NS23672Q	5	2	2008	9	6	1	6	2009
NS23672Q	6	6	2008	9	5	1	9	2008
NS23672Q	7	2	2008	7	5	1	9	2008
NS23672Q	8	2	-5	-1	5	1	9	2008
NS23672Q	9	2	2006	-2	4	1	8	2007
NS23673R	1	1	-8	-8	7	1	6	2010
NS23673R	2	1	-8	-8	7	1	6	2010
NS23673R	3	1	2008	10	6	1	7	2009
NS23673R	4	1	2007	10	6	1	7	2009
NS23673R	5	5	2008	3	5	1	7	2008
NS23673R	6	2	2006	9	5	1	7	2008
NS23673R	7	2	2006	-2	4	1	7	2007
NS23674S	1	2	2008	9	5	1	9	2008
NS23674S	2	2	2006	9	5	1	9	2008
NS23674S	3	-1	-1	-1	4	0	-1	-1
NS23675T	1	1	2013	9	8	1	11	2015
NS23675T	2	1	2011	8	8	1	11	2015
NS23675T	3	2	2008	10	8	1	11	2015
NS23675T	4	2	-7	-7	7	1	6	2010
NS23675T	5	2	2008	10	6	1	5	2009
NS23675T	6	2	2006	9	5	1	6	2008
NS23675T	7	2	2006	-2	4	1	8	2007
NS23676V	1	1	2008	6	5	1	8	2008
NS23676V	2	2	2008	9	5	1	8	2008
NS23676V	3	2	2007	9	5	1	8	2008
NS23676V	4	2	-5	-1	5	1	8	2008
NS23676V	5	2	2006	-2	4	1	7	2007
NS23677W	1	1	2015	9	8	1	5	2016
NS23677W	2	1	2014	9	8	1	5	2016
NS23677W	3	2	2013	9	8	1	5	2016
NS23677W	4	2	2008	9	8	1	5	2016
NS23677W	5	2	2001	9	8	1	5	2016
NS23678X	1	3	2014	12	8	1	2	2016
NS23678X	2	1	2008	9	8	1	2	2016
NS23678X	3	1	-8	-8	7	1	5	2010
NS23678X	4	6	-8	-8	7	1	5	2010
NS23678X	5	2	-8	-8	7	1	5	2010
NS23678X	6	2	2008	9	6	1	6	2009
NS23678X	7	2	2007	9	6	1	6	2009
NS23678X	8	2	2006	9	5	1	6	2008
NS23678X	9	2	2006	-2	4	1	7	2007
NS23679Y	1	1	2014	11	8	1	1	2016
NS23679Y	2	1	2013	9	8	1	1	2016
NS23679Y	3	1	2012	1	8	1	1	2016
NS23679Y	4	2	2011	9	8	1	1	2016
NS23679Y	5	2	2008	9	8	1	1	2016
NS23679Y	6	2	-7	-7	7	1	6	2010
NS23679Y	7	2	2008	9	6	1	7	2009
NS23679Y	8	1	2006	7	5	1	8	2008
NS23679Y	9	2	2006	-2	4	1	6	2007
NS23680H	1	3	-8	-8	7	1	5	2010
NS23680H	2	3	-8	-8	7	1	5	2010
NS23680H	3	3	2009	2	6	1	5	2009
NS23680H	4	1	2008	12	6	1	5	2009
NS23680H	5	-1	-1	-1	6	1	5	2009
NS23680H	6	5	2007	7	5	1	6	2008
NS23680H	7	6	2007	1	5	1	6	2008
NS23680H	8	5	2007	7	4	1	6	2007
NS23680H	9	5	2007	2	4	1	6	2007
NS23680H	10	5	2006	10	4	1	6	2007
NS23680H	11	2	2006	9	4	1	6	2007
NS23681J	1	-1	-1	-1	4	0	-1	-1
NS23682K	1	1	2010	9	8	1	1	2016
NS23682K	2	1	2009	2	8	1	1	2016
NS23682K	3	1	-7	-7	7	1	6	2010
NS23682K	4	1	2009	3	6	1	6	2009
NS23682K	5	1	2007	9	6	1	6	2009
NS23682K	6	2	-5	-1	5	1	6	2008
NS23682K	7	2	2006	-2	4	1	8	2007
NS23683L	1	2	2008	9	6	1	7	2009
NS23683L	2	2	-5	-1	5	1	6	2008
NS23683L	3	2	2006	-2	4	1	6	2007
NS23684M	1	5	-7	-7	7	1	9	2010
NS23684M	2	5	2007	4	6	1	5	2009
NS23684M	3	5	2007	5	5	1	8	2008
NS23684M	4	5	2007	5	4	1	7	2007
NS23684M	5	5	2006	9	4	1	7	2007
NS23685N	1	1	2013	6	8	1	1	2016
NS23685N	2	1	2009	7	8	1	1	2016
NS23685N	3	1	2006	3	8	1	1	2016
NS23685N	4	1	2009	3	6	1	-8	2009
NS23685N	5	1	2007	9	6	1	-8	2009
NS23685N	6	1	2007	10	5	1	10	2008
NS23685N	7	1	2006	8	5	1	10	2008
NS23685N	8	3	2006	-2	4	1	6	2007
NS23686P	1	2	-8	-8	7	1	7	2010
NS23686P	2	1	-8	-8	7	1	7	2010
NS23686P	3	1	-8	-8	6	1	7	2009
NS23686P	4	2	-5	-1	5	1	6	2008
NS23686P	5	2	2006	-2	4	1	9	2007
NS23687Q	1	3	2016	2	8	1	4	2016
NS23687Q	2	1	2015	12	8	1	4	2016
NS23687Q	3	1	2015	12	8	1	4	2016
NS23687Q	4	3	2015	11	8	1	4	2016
NS23687Q	5	1	2015	9	8	1	4	2016
NS23687Q	6	1	2012	1	8	1	4	2016
NS23687Q	7	5	2005	7	8	1	4	2016
NS23687Q	8	5	-7	-7	7	1	7	2010
NS23687Q	9	5	-6	-1	6	1	6	2009
NS23687Q	10	5	2007	2	5	1	9	2008
NS23687Q	11	1	2007	2	4	1	7	2007
NS23687Q	12	2	2006	9	4	1	7	2007
NS23688R	1	2	-7	-7	7	1	5	2010
NS23688R	2	2	2008	9	6	1	5	2009
NS23688R	3	2	2006	9	5	1	6	2008
NS23688R	4	2	2006	-2	4	1	9	2007
NS23689S	1	1	2012	2	8	1	5	2016
NS23689S	2	5	2011	1	8	1	5	2016
NS23689S	3	1	2009	7	8	1	5	2016
NS23689S	4	1	-7	-7	7	1	7	2010
NS23689S	5	1	-6	-1	6	1	6	2009
NS23689S	6	2	2006	9	5	1	7	2008
NS23689S	7	2	2006	-2	4	1	9	2007
NS23690C	1	2	2006	-2	4	1	6	2007
NS23691D	1	1	2008	1	8	1	6	2016
NS23691D	2	1	-8	-8	7	1	6	2010
NS23691D	3	2	-8	-8	7	1	6	2010
NS23691D	4	2	2008	9	6	1	6	2009
NS23691D	5	2	2007	9	5	1	10	2008
NS23691D	6	2	2006	9	5	1	10	2008
NS23691D	7	2	2006	-2	4	1	7	2007
NS23693F	1	1	2008	6	5	1	7	2008
NS23693F	2	3	2008	4	5	1	7	2008
NS23693F	3	1	2008	1	5	1	7	2008
NS23693F	4	2	2006	9	5	1	7	2008
NS23693F	5	1	2006	-2	4	1	7	2007
NS23694G	1	1	2015	8	8	1	6	2016
NS23694G	2	3	2014	5	8	1	6	2016
NS23694G	3	1	-8	-8	8	1	6	2016
NS23694G	4	2	2007	9	5	1	7	2008
NS23694G	5	2	-5	-1	5	1	7	2008
NS23694G	6	2	2006	-2	4	1	7	2007
NS23695H	1	1	2011	4	8	1	5	2016
NS23695H	2	3	2010	9	8	1	5	2016
NS23695H	3	2	2009	9	8	1	5	2016
NS23695H	4	3	-8	-8	7	1	7	2010
NS23695H	5	1	-8	-8	7	1	7	2010
NS23695H	6	3	-8	-8	7	1	7	2010
NS23695H	7	3	2008	1	6	1	6	2009
NS23695H	8	2	2007	9	5	1	6	2008
NS23695H	9	2	2007	9	4	1	9	2007
NS23695H	10	3	2006	7	4	1	9	2007
NS23698L	1	1	2014	7	8	1	8	2016
NS23698L	2	6	2010	1	8	1	8	2016
NS23698L	3	2	-8	-8	7	1	6	2010
NS23698L	4	3	-8	-8	7	1	6	2010
NS23698L	5	3	2007	6	6	1	5	2009
NS23698L	6	2	-5	-1	5	1	6	2008
NS23698L	7	2	2006	-2	4	1	7	2007
NS23699M	1	1	2009	1	8	1	3	2016
NS23699M	2	1	-8	-8	7	1	6	2010
NS23699M	3	5	-8	-8	7	1	6	2010
NS23699M	4	5	2008	9	6	1	7	2009
NS23699M	5	1	-6	-1	6	1	7	2009
NS23699M	6	5	2006	9	5	1	7	2008
NS23699M	7	1	2006	-2	4	1	8	2007
NS23700D	1	2	-7	-7	7	1	5	2010
NS23700D	2	2	2008	9	6	1	9	2009
NS23700D	3	2	2006	9	5	1	6	2008
NS23700D	4	2	2006	-2	4	1	6	2007
NS23701E	1	1	2007	5	4	1	7	2007
NS23701E	2	3	2006	8	4	1	7	2007
NS23702F	1	3	2014	8	8	1	3	2016
NS23702F	2	1	2012	7	8	1	3	2016
NS23702F	3	1	2010	11	8	1	3	2016
NS23702F	4	3	2006	7	8	1	3	2016
NS23702F	5	3	-7	-7	7	1	6	2010
NS23702F	6	3	2009	3	6	1	7	2009
NS23702F	7	2	-6	-1	6	1	7	2009
NS23702F	8	2	2006	9	5	1	7	2008
NS23702F	9	2	2006	-2	4	1	7	2007
NS23703G	1	1	2013	6	8	1	9	2016
NS23703G	2	1	2011	8	8	1	9	2016
NS23703G	3	2	2008	10	8	1	9	2016
NS23703G	4	2	-7	-7	7	1	7	2010
NS23703G	5	2	2008	9	6	1	6	2009
NS23703G	6	2	2006	-2	4	1	9	2007
NS23704H	1	5	-7	-7	7	1	7	2010
NS23704H	2	5	2007	9	6	1	5	2009
NS23704H	3	5	2006	9	5	1	8	2008
NS23704H	4	-1	-1	-1	4	0	-1	-1
NS23705J	1	2	2006	-2	4	1	8	2007
NS23706K	1	2	2007	9	4	1	6	2007
NS23706K	2	6	2007	9	4	1	6	2007
NS23706K	3	6	2007	5	4	1	6	2007
NS23706K	4	2	2007	2	4	1	6	2007
NS23706K	5	6	2006	12	4	1	6	2007
NS23706K	6	2	2006	-2	4	1	6	2007
NS23707L	1	1	2015	8	8	1	1	2016
NS23707L	2	1	2010	3	8	1	1	2016
NS23707L	3	1	2007	5	8	1	1	2016
NS23707L	4	1	2007	5	6	1	6	2009
NS23707L	5	1	2007	5	5	1	6	2008
NS23707L	6	2	2006	-2	4	1	9	2007
NS23708M	1	2	-7	-7	7	1	6	2010
NS23708M	2	2	-6	-1	6	1	5	2009
NS23708M	3	2	2006	9	5	1	7	2008
NS23708M	4	2	2006	-2	4	1	7	2007
NS23709N	1	1	2008	7	5	1	8	2008
NS23709N	2	2	2006	9	5	1	8	2008
NS23709N	3	2	2006	-2	4	1	8	2007
NS23710Y	1	1	2015	7	8	1	2	2016
NS23710Y	2	2	2010	9	8	1	2	2016
NS23710Y	3	1	2009	4	8	1	2	2016
NS23710Y	4	2	-8	-8	7	1	7	2010
NS23710Y	5	2	-8	-8	7	1	7	2010
NS23710Y	6	2	2007	9	6	1	6	2009
NS23710Y	7	1	2006	6	5	1	6	2008
NS23710Y	8	2	2006	-2	4	1	7	2007
NS23711Z	1	1	2013	6	8	1	1	2016
NS23711Z	2	2	2009	9	8	1	1	2016
NS23711Z	3	2	-8	-8	7	1	8	2010
NS23711Z	4	3	-8	-8	7	1	8	2010
NS23711Z	5	3	2009	7	6	1	9	2009
NS23711Z	6	2	2007	9	6	1	9	2009
NS23711Z	7	2	2006	9	5	1	10	2008
NS23711Z	8	2	2006	-2	4	1	7	2007
NS23712A	1	1	2013	4	8	1	12	2015
NS23712A	2	1	2009	9	8	1	12	2015
NS23712A	3	1	-8	-8	7	1	8	2010
NS23712A	4	6	-8	-8	7	1	8	2010
NS23712A	5	6	2009	5	6	1	6	2009
NS23712A	6	1	-6	-1	6	1	6	2009
NS23712A	7	1	2007	9	5	1	8	2008
NS23712A	8	2	-5	9	5	1	8	2008
NS23712A	9	1	2006	-2	4	1	7	2007
NS23713B	1	6	-8	-8	7	1	5	2010
NS23713B	2	3	2009	2	6	1	8	2009
NS23713B	3	2	2008	9	6	1	8	2009
NS23713B	4	3	2008	2	6	1	8	2009
NS23713B	5	6	2008	6	5	1	8	2008
NS23713B	6	1	2008	4	5	1	8	2008
NS23713B	7	2	2008	2	5	1	8	2008
NS23713B	8	3	2008	2	5	1	8	2008
NS23713B	9	2	2006	9	5	1	8	2008
NS23713B	10	2	2006	-2	4	1	9	2007
NS23714C	1	4	2015	10	8	1	1	2016
NS23714C	2	2	2006	9	8	1	1	2016
NS23714C	3	2	2006	-2	4	1	6	2007
NS23715D	1	1	2015	5	8	1	1	2016
NS23715D	2	1	2014	5	8	1	1	2016
NS23715D	3	1	2014	1	8	1	1	2016
NS23715D	4	1	2013	2	8	1	1	2016
NS23715D	5	3	2012	7	8	1	1	2016
NS23715D	6	2	2008	9	8	1	1	2016
NS23715D	7	2	-7	-7	7	1	5	2010
NS23715D	8	2	2008	9	6	1	5	2009
NS23715D	9	2	-5	-1	5	1	6	2008
NS23715D	10	2	2006	-2	4	1	6	2007
NS23717F	1	1	2013	2	8	1	8	2015
NS23717F	2	2	2009	9	8	1	8	2015
NS23717F	3	2	-7	-7	7	1	8	2010
NS23717F	4	2	2008	9	6	1	5	2009
NS23717F	5	2	2006	9	5	1	7	2008
NS23717F	6	2	2006	-2	4	1	6	2007
NS23718G	1	1	2014	6	8	1	8	2015
NS23718G	2	3	2014	1	8	1	8	2015
NS23718G	3	1	2013	1	8	1	8	2015
NS23718G	4	3	2012	10	8	1	8	2015
NS23718G	5	1	2009	10	8	1	8	2015
NS23718G	6	1	-8	-8	7	1	8	2010
NS23718G	7	2	-8	-8	7	1	8	2010
NS23718G	8	2	2008	9	6	1	5	2009
NS23718G	9	2	2006	9	5	1	6	2008
NS23718G	10	2	2006	-2	4	1	6	2007
NS23720S	1	2	2014	9	8	1	1	2016
NS23720S	2	1	2013	11	8	1	1	2016
NS23720S	3	1	2012	9	8	1	1	2016
NS23720S	4	1	-8	-8	8	1	1	2016
NS23720S	5	3	-8	-8	7	1	7	2010
NS23720S	6	1	-8	-8	7	1	7	2010
NS23720S	7	3	-8	-8	7	1	7	2010
NS23720S	8	3	2008	7	6	1	6	2009
NS23720S	9	3	2008	5	5	1	7	2008
NS23720S	10	5	2008	1	5	1	7	2008
NS23720S	11	2	2006	4	5	1	7	2008
NS23720S	12	5	2006	10	4	1	8	2007
NS23720S	13	2	2006	9	4	1	8	2007
NS23721T	1	1	2009	3	6	1	7	2009
NS23721T	2	3	2009	1	6	1	7	2009
NS23721T	3	1	-6	-1	6	1	7	2009
NS23721T	4	1	2006	6	5	1	6	2008
NS23721T	5	5	2006	-2	4	1	7	2007
NS23722V	1	1	2009	1	8	1	10	2015
NS23722V	2	2	-7	-7	7	1	5	2010
NS23722V	3	2	-6	-1	6	1	5	2009
NS23722V	4	2	2006	9	5	1	6	2008
NS23722V	5	2	2006	-2	4	1	7	2007
NS23723W	1	1	2007	2	4	1	6	2007
NS23723W	2	2	2006	9	4	1	6	2007
NS23724X	1	1	-8	-8	7	1	7	2010
NS23724X	2	2	-8	-8	7	1	7	2010
NS23724X	3	2	-6	-1	6	1	6	2009
NS23724X	4	1	2007	9	5	1	8	2008
NS23724X	5	2	2006	9	5	1	8	2008
NS23724X	6	2	2006	-2	4	1	8	2007
NS23726Z	1	1	2014	5	8	1	2	2016
NS23726Z	2	6	2013	9	8	1	2	2016
NS23726Z	3	3	2013	7	8	1	2	2016
NS23726Z	4	2	2009	9	8	1	2	2016
NS23726Z	5	2	-8	-8	7	1	6	2010
NS23726Z	6	6	-8	-8	7	1	6	2010
NS23726Z	7	6	2009	2	6	1	5	2009
NS23726Z	8	1	-6	-1	6	1	5	2009
NS23726Z	9	2	-5	-1	5	1	6	2008
NS23726Z	10	2	2006	-2	4	1	7	2007
NS23727A	1	1	2010	4	8	1	11	2015
NS23727A	2	1	-8	-8	7	1	5	2010
NS23727A	3	1	-8	-8	7	1	5	2010
NS23727A	4	1	2007	4	6	1	5	2009
NS23727A	5	1	2006	4	5	1	6	2008
NS23727A	6	1	2007	4	4	1	6	2007
NS23727A	7	2	2006	9	4	1	6	2007
NS23728B	1	1	2013	6	8	1	1	2016
NS23728B	2	2	2009	9	8	1	1	2016
NS23728B	3	2	-7	-7	7	1	9	2010
NS23728B	4	2	2008	10	6	1	5	2009
NS23728B	5	1	2008	1	5	1	7	2008
NS23728B	6	2	2006	9	5	1	7	2008
NS23728B	7	2	2006	-2	4	1	9	2007
NS23729C	1	1	2015	8	8	1	1	2016
NS23729C	2	1	2014	6	8	1	1	2016
NS23729C	3	1	2014	2	8	1	1	2016
NS23729C	4	2	2013	9	8	1	1	2016
NS23729C	5	1	2012	12	8	1	1	2016
NS23729C	6	2	2009	9	8	1	1	2016
NS23729C	7	2	-8	-8	7	1	6	2010
NS23729C	8	1	-8	-8	7	1	6	2010
NS23729C	9	1	2009	3	6	1	5	2009
NS23729C	10	2	2008	9	6	1	5	2009
NS23729C	11	2	-6	-1	6	1	5	2009
NS23729C	12	2	2006	9	5	1	6	2008
NS23729C	13	2	2006	-2	4	1	8	2007
NS23730M	1	1	2007	5	8	1	9	2015
NS23730M	2	2	-8	-8	7	1	5	2010
NS23730M	3	2	-8	-8	7	1	5	2010
NS23730M	4	2	2008	9	6	1	5	2009
NS23730M	5	2	-6	-1	6	1	5	2009
NS23730M	6	2	2006	9	5	1	6	2008
NS23730M	7	2	2006	-2	4	1	6	2007
NS23731N	1	1	2016	1	8	1	2	2016
NS23731N	2	1	2015	11	8	1	2	2016
NS23731N	3	1	2013	1	8	1	2	2016
NS23731N	4	1	2011	7	8	1	2	2016
NS23731N	5	2	2009	9	8	1	2	2016
NS23731N	6	2	-8	-8	7	1	6	2010
NS23731N	7	2	-8	-8	7	1	6	2010
NS23731N	8	2	2008	9	6	1	5	2009
NS23731N	9	2	-6	-1	6	1	5	2009
NS23731N	10	2	-5	-1	5	1	6	2008
NS23731N	11	2	2006	-2	4	1	7	2007
NS23733Q	1	1	2013	11	8	1	2	2016
NS23733Q	2	2	2012	9	8	1	2	2016
NS23733Q	3	3	2011	9	8	1	2	2016
NS23733Q	4	2	2008	9	8	1	2	2016
NS23733Q	5	2	-7	-7	7	1	6	2010
NS23733Q	6	2	2008	9	6	1	6	2009
NS23733Q	7	3	2008	7	5	1	7	2008
NS23733Q	8	2	2006	9	5	1	7	2008
NS23733Q	9	2	2006	-2	4	1	7	2007
NS23734R	1	1	2006	9	8	1	2	2016
NS23734R	2	1	-7	-7	7	1	8	2010
NS23734R	3	1	-6	-1	6	1	7	2009
NS23734R	4	1	2007	9	5	1	6	2008
NS23734R	5	2	2007	5	5	1	6	2008
NS23734R	6	1	2006	-2	4	1	6	2007
NS23736T	1	1	2013	7	8	1	2	2016
NS23736T	2	2	2011	9	8	1	2	2016
NS23736T	3	2	2010	9	8	1	2	2016
NS23736T	4	2	2005	9	8	1	2	2016
NS23736T	5	2	-7	-7	7	1	5	2010
NS23736T	6	2	2008	9	6	1	6	2009
NS23736T	7	4	-5	-1	5	1	7	2008
NS23736T	8	2	2006	-2	4	1	9	2007
NS23737V	1	1	2015	2	8	1	1	2016
NS23737V	2	6	2014	11	8	1	1	2016
NS23737V	3	1	2014	4	8	1	1	2016
NS23737V	4	1	2013	11	8	1	1	2016
NS23737V	5	6	2013	5	8	1	1	2016
NS23737V	6	1	2012	5	8	1	1	2016
NS23737V	7	1	2011	6	8	1	1	2016
NS23737V	8	2	2009	10	8	1	1	2016
NS23737V	9	6	2008	9	8	1	1	2016
NS23737V	10	6	2008	8	6	1	6	2009
NS23737V	11	2	-6	-1	6	1	6	2009
NS23737V	12	2	-5	-1	5	1	6	2008
NS23737V	13	2	2006	-2	4	1	7	2007
NS23739X	1	3	2009	3	8	1	5	2016
NS23739X	2	4	-8	-8	7	1	5	2010
NS23739X	3	3	-8	-8	7	1	5	2010
NS23739X	4	3	2009	2	6	1	6	2009
NS23739X	5	1	-6	-1	6	1	6	2009
NS23739X	6	1	2006	10	5	1	9	2008
NS23739X	7	2	2006	-2	4	1	6	2007
NS23740G	1	5	2007	10	6	1	6	2009
NS23740G	2	5	2007	9	5	1	7	2008
NS23740G	3	5	2006	7	5	1	7	2008
NS23740G	4	5	2006	-2	4	1	7	2007
NS23741H	1	1	-7	-7	7	1	6	2010
NS23741H	2	1	2008	7	6	1	6	2009
NS23741H	3	6	2008	6	6	1	6	2009
NS23741H	4	2	2007	9	6	1	6	2009
NS23741H	5	2	2007	9	5	1	6	2008
NS23741H	6	2	-5	-1	5	1	6	2008
NS23741H	7	2	2006	-2	4	1	7	2007
NS23742J	1	1	2006	12	4	1	7	2007
NS23742J	2	3	2006	7	4	1	7	2007
NS23743K	1	1	2013	10	8	1	1	2016
NS23743K	2	2	2009	9	8	1	1	2016
NS23743K	3	1	-7	-7	7	1	9	2010
NS23743K	4	1	2008	8	6	1	5	2009
NS23743K	5	2	-6	-1	6	1	5	2009
NS23743K	6	6	2008	4	5	1	6	2008
NS23743K	7	2	2006	9	5	1	6	2008
NS23743K	8	2	2006	-2	4	1	8	2007
NS23744L	1	1	-8	-8	6	1	6	2009
NS23744L	2	1	2008	4	5	1	9	2008
NS23744L	3	2	2007	7	5	1	9	2008
NS23744L	4	2	2007	9	4	1	7	2007
NS23744L	5	2	2006	9	4	1	7	2007
NS23745M	1	2	-7	-7	7	1	5	2010
NS23745M	2	2	-6	-1	6	1	5	2009
NS23745M	3	2	-5	-1	5	1	7	2008
NS23745M	4	2	2006	-2	4	1	9	2007
NS23746N	1	1	2015	9	8	1	1	2016
NS23746N	2	2	2014	9	8	1	1	2016
NS23746N	3	1	2014	3	8	1	1	2016
NS23746N	4	1	2013	8	8	1	1	2016
NS23746N	5	1	2013	3	8	1	1	2016
NS23746N	6	1	2012	11	8	1	1	2016
NS23746N	7	1	2011	12	8	1	1	2016
NS23746N	8	1	2011	7	8	1	1	2016
