NSID	samppsu	sampstratum	W2toW3nrwt	W3finwt	W3mainres	W3secores	W3hrefper	W3qfhhno	W3intmnthMP	W3intyearMP	W3sameaddHH	W3parpresHH	W3parchkHH	W3incarHH	W3intypHH	W3infon	W3hous12HH	W3usevcHH	W3vehnoHH	W3condur4MP	W3condur5MP	W3condur6MP	W3condur4YP	W3condur5YP	W3condur6YP	W3englangHH	W3elseHH0a	W3elseHH0b	W3elseHH0c	W3elseHH0d	W3elseHH0e	W3elseHH0f	W3elseHH0g	W3elseHH0h	W3elseHH0i	W3elseHH0j	W3whopresMP0a	W3whopresMP0b	W3whopresMP0c	W3whopresMP0d	W3whopresMP0e	W3whopresMP0f	W3wrk1aMP	W3wrk10MP	W3wrk11MP	W3wrk12aMP	W3wrk12bMP	W3wrk13MP	W3socMP	W3edfinyMP	W3edfinmMP	W3qualstuMP	W3wrk1aSP	W3wrk10SP	W3wrk11SP	W3wrk12aSP	W3wrk12bSP	W3socSP	W3edfinySP	W3edfinmSP	W3incsourMP0a	W3incsourMP0b	W3incsourMP0c	W3incsourMP0d	W3incsourMP0e	W3incsourMP0f	W3incsourMP0g	W3incsourMP0h	W3incsourMP0i	W3incsourMP0j	W3incsourMP0k	W3incsourMP0l	W3incsourMP0m	W3incestMP	W3parentckMP	W3fatherid	W3motherid	W3empsMP	W3empssp	W3empsdad	W3empsmum	W3empshrp	W3cempszMP	W3cempszSP	W3cempszmum	W3cempszdad	W3cnsseccatMP	W3cnsseccatSP	W3cnsseccatmum	W3cnsseccatdad	W3cnsseccatfam	W3cnssecMP	W3cnssecSP	W3cnssecmum	W3cnssecdad	W3cnssecfam	W3wrkfullMP	W3wrkfullSP	W3wrkfulldad	W3wrkfullmum	W3wrkcurMP	W3wrkcurSP	W3wrkcurdad	W3wrkcurmum	W3socmajorSP	W3socmajorMP	W3mainrespos	W3secorespos	W3cgempsMP	W3cgempsSP	W3cgempsdad	W3cgeMPsmum	W3ethgrpMP	W3ethnicMP	W3ethgrpsp	W3ethnicsp	W3ethgrpdad	W3ethnicdad	W3ethgrpmum	W3ethnicmum	W3incestm	W3incestw	W3ageMP	W3agebd5MP	W3agebd10MP	W3marstatMP	W3sexMP	W3wrkageMP	W3relMP	W3ageSP	W3agebd5SP	W3agebd10SP	W3marstatSP	W3sexSP	W3wrkageSP	W3relSP	W3agemum	W3agebd5mum	W3agebd10mum	W3marstatmum	W3wrkagemum	W3agedad	W3agebd5dad	W3agebd10dad	W3marstatdad	W3wrkagedad	W3depkids	W3ch0_2HH	W3ch3_11HH	W3ch12_15HH	W3ch16_17HH	W3natparHH	W3stepfam	W3famtyp	W3lnpar	W3sibs	urbind	gor	IDACIRSCORE	IMDRSCORE
NS26049N	12338	123	.981518433326194	1.1938554382457	2	5	5	4	4	2006	0	1	-91	1	-91	2	1	1	3	3	1	1	-91	-91	-91	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	2	-91	-91	-91	9139	-91	-91	-91	1	2	3	-91	-91	8129	-91	-91	1	0	0	1	0	0	0	1	0	0	0	0	0	6	2	5	2	1	1	1	1	1	7	7	7	7	13.4	12.4	13.4	12.4	12.4	7	6	7	6	6	1	1	1	1	1	1	1	1	8	9	1	1	0	0	0	0	1	1	1	1	1	1	1	1	6	6	49	6	4	2	2	1	8	53	7	4	2	1	1	8	49	6	4	2	1	53	7	4	2	1	2	0	0	1	1	2	0	1	2	1	8	5	.16	19
NS26050Y	12027	120	1.07441232752678	1.74849511781461	2	3	2	7	4	2006	0	1	-91	1	-91	2	4	1	1	2	1	2	-91	-91	-91	-91	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	9	-91	-91	-91	-91	-91	-91	-91	-91	-91	10	-91	-91	-91	-91	-91	-91	-91	0	0	0	1	1	1	0	0	0	0	0	0	0	4	2	2	3	8	6	8	6	8	-91	-91	-91	-91	14.3	14.3	14.3	14.3	14.3	8	8	8	8	8	3	3	3	3	2	2	2	2	-91	-91	1	1	0	0	0	0	1	1	1	1	1	1	1	1	4	4	45	6	4	2	1	1	8	41	5	3	2	2	1	8	41	5	3	2	1	45	6	4	2	1	4	1	0	1	2	2	0	1	2	3	5	9	.53	48
NS26051Z	12006	120	.951052220220332	1.08749068248509	2	3	3	4	3	2006	0	1	-91	1	-91	2	2	1	1	3	1	1	-91	-91	-91	-91	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	-91	-91	-91	2112	-91	-91	-91	1	1	1	-91	-91	2112	-91	-91	1	0	0	1	0	0	1	1	0	0	0	0	0	9	2	3	2	2	1	1	2	1	6	6	6	6	3.1	3.1	3.1	3.1	3.1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	0	0	0	0	1	1	1	1	1	1	1	1	9	9	46	6	4	2	2	1	8	49	6	4	2	1	1	8	46	6	4	2	1	49	6	4	2	1	2	0	0	2	0	2	0	1	2	1	5	9	.09	9
NS26052A	13118	131	.969926850400211	.947784209657236	2	3	2	4	5	2006	0	1	-91	1	-91	2	2	1	1	3	1	1	-91	-91	-91	-91	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	4	-91	-91	-91	4111	-91	-91	-91	1	2	4	-91	-91	4112	-91	-91	1	0	0	1	0	1	1	0	0	0	0	0	0	12	2	3	2	1	1	1	1	1	6	7	6	7	4.1	7.1	4.1	7.1	4.1	2	3	2	3	2	1	1	1	1	1	1	1	1	4	4	1	1	0	0	0	0	1	1	1	1	1	1	1	1	12	12	51	7	4	2	2	1	8	55	8	5	2	1	1	8	51	7	4	2	1	55	8	5	2	1	1	0	0	0	1	2	0	1	2	1	5	2	.16	26
NS26053B	12517	125	.950043420895442	1.07750804245789	3	2	3	4	4	2006	0	1	-91	1	-91	3	2	1	2	3	1	1	-99	-99	-99	-91	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	4	-91	-91	-91	2311	-91	-91	-91	1	1	3	-91	-91	2317	-91	-91	1	0	0	1	0	0	0	0	0	0	0	0	0	12	2	3	2	1	1	1	1	1	7	6	6	7	3.1	3.1	3.1	3.1	3.1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	0	0	0	0	1	1	1	1	1	1	1	1	12	12	52	7	4	2	1	1	8	44	5	3	2	2	1	8	44	5	3	2	1	52	7	4	2	1	1	0	0	0	1	2	0	1	2	1	5	3	.04	17
NS26054C	10801	108	.940093191714738	1.0433174943142	2	3	3	4	4	2006	0	1	-91	1	-91	2	2	1	1	3	1	1	-91	-91	-91	-91	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	2	-91	-91	-91	6124	-91	-91	-91	1	1	3	-91	-91	9149	-91	-91	1	0	0	1	0	0	1	1	0	0	0	0	0	8	2	3	2	1	1	1	1	1	6	6	6	6	10	10	10	10	10	5	5	5	5	5	1	1	1	1	1	1	1	1	9	6	1	1	1	0	0	1	1	1	1	1	1	1	1	1	8	8	39	4	3	2	2	1	8	45	6	4	2	1	1	8	39	4	3	2	1	45	6	4	2	1	2	0	0	2	0	2	0	1	2	1	5	6	.35	19
NS26055D	11707	117	1.02254970803699	1.27652280361396	3	2	2	4	5	2006	0	1	-91	1	-91	3	2	1	3	3	1	1	-91	-91	-91	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	2	-91	-91	-91	2441	-91	-91	-91	1	1	3	-91	-91	1121	-91	-91	1	0	0	1	0	0	0	0	0	0	0	0	0	12	2	2	3	1	1	1	1	1	7	4	7	4	4.1	2	4.1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	0	1	1	1	1	1	1	1	1	1	12	12	45	6	4	2	2	1	8	62	9	5	2	1	1	11	45	6	4	2	1	62	9	5	2	1	1	0	0	0	1	1	1	1	2	1	5	8	.06	8
NS26056E	11445	114	.969026306446161	1.14360942510698	2	-98	2	3	4	2006	1	1	-91	1	-91	2	6	1	1	2	2	2	-91	-91	-91	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	-91	-91	-91	1185	-91	-91	-91	-98	-98	-98	-98	-98	-98	-98	-98	1	0	0	1	0	0	0	0	0	0	0	0	0	7	-91	3	2	1	-98	-99	1	1	4	-98	4	-99	5	-98	5	-99	5	2	-98	2	-99	2	1	-98	-99	1	1	-98	-99	1	-98	1	1	-98	0	-98	-99	0	1	1	-98	-98	-99	-99	1	1	7	7	42	5	3	4	2	1	8	-98	-98	-98	-98	-98	-98	-98	42	5	3	4	1	36	4	3	-94	1	2	0	0	2	0	1	1	-94	-94	1	5	2	.26	24
NS26057F	11203	112	.973067707589901	1.57702720772127	2	3	2	4	7	2006	0	1	-91	1	-91	2	2	1	2	2	1	1	-91	-91	-91	-91	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	3	-91	-91	-91	2312	-91	-91	-91	2	2	2	-91	-91	4122	-91	-91	1	0	0	1	0	0	0	0	0	0	0	0	0	7	2	3	2	2	2	2	2	2	7	7	7	7	4.1	7.1	4.1	7.1	4.1	2	3	2	3	2	2	2	2	2	1	1	1	1	4	2	1	1	0	1	1	0	8	16	8	11	8	11	8	16	7	7	39	4	3	2	2	1	8	46	6	4	2	1	1	8	39	4	3	2	1	46	6	4	2	1	2	0	0	1	1	2	0	1	2	1	5	7	.03	8
NS26058G	12702	127	.980521641931435	.177708031432202	2	3	2	6	6	2006	0	1	-91	1	-91	2	4	2	-91	1	2	2	-91	-91	-91	-91	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	10	-91	-91	-91	-91	-91	-91	-91	-91	-91	11	-91	-91	-91	-91	-91	-91	-91	0	0	0	1	1	0	0	0	0	0	0	0	0	3	2	3	2	6	7	7	6	6	-91	-91	-91	-91	14.3	14.3	14.3	14.3	14.3	8	8	8	8	8	3	3	3	3	2	2	2	2	-91	-91	1	1	0	1	1	0	5	10	5	10	5	10	5	10	3	3	40	5	3	2	2	1	8	50	7	4	2	1	1	8	40	5	3	2	1	50	7	4	2	1	2	0	1	0	2	2	0	1	2	3	5	6	.51	40
NS26060S	11751	117	.974635289956457	1.10160652635957	3	2	3	4	5	2006	0	1	-91	1	-91	3	2	1	3	3	1	1	-91	-91	-91	-91	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	-91	-91	-91	4132	-91	-91	-91	1	1	3	-91	-91	2122	-91	-91	1	0	0	1	0	0	0	1	0	0	0	0	0	12	2	3	2	1	1	1	1	1	6	6	6	6	6	3.1	3.1	6	6	2	1	1	2	2	1	1	1	1	1	1	1	1	2	4	1	1	0	0	0	0	1	1	1	1	1	1	1	1	12	12	52	7	4	2	1	1	8	43	5	3	2	2	1	8	43	5	3	2	1	52	7	4	2	1	2	0	0	1	1	2	0	1	2	1	5	8	.04	7
NS26061T	12026	120	.953340890275743	1.02179245081667	2	-98	2	3	3	2006	0	1	-91	1	-91	2	2	2	-91	1	1	1	-91	-91	-91	-91	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	4	-91	-91	-91	4112	-91	-91	-91	-98	-98	-98	-98	-98	-98	-98	-98	1	0	0	1	0	0	1	0	0	0	0	0	0	4	-91	-98	2	1	-98	-98	1	1	7	-98	7	-98	7.1	-98	7.1	-98	7.1	3	-98	3	-98	3	1	-98	-98	1	1	-98	-98	1	-98	4	1	-98	0	-98	-98	0	1	1	-98	-98	-98	-98	1	1	4	4	46	6	4	4	2	1	8	-98	-98	-98	-98	-98	-98	-98	46	6	4	4	1	-98	-98	-98	-98	-98	2	0	0	2	0	1	0	4	1	1	5	9	.1	12
NS26062V	11205	112	.977375524463377	.371394314352249	2	3	3	6	4	2006	0	1	-91	1	-91	2	2	1	2	1	1	1	-91	-91	-91	-91	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	3	-91	-91	-91	2314	-91	-91	-91	1	1	3	-91	-91	1122	-91	-91	1	0	0	1	0	0	0	0	0	0	0	0	0	11	2	3	2	1	1	1	1	1	7	4	7	4	4.1	5	4.1	5	5	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	0	0	0	0	4	9	4	9	4	9	4	9	11	11	47	6	4	2	2	1	8	46	6	4	2	1	1	8	47	6	4	2	1	46	6	4	2	1	4	0	1	2	1	2	0	1	2	3	5	7	.16	14
NS26064X	12332	123	.981964310181871	.223216835622278	2	3	3	6	5	2006	0	1	-91	1	-91	2	2	1	1	3	1	1	-91	-91	-91	-91	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	-91	-91	-91	-91	-91	-91	-91	-91	-91	1	2	1	-91	-91	5241	-91	-91	1	0	0	1	0	0	1	0	0	0	0	0	0	-1	2	3	2	6	1	1	6	1	-91	7	-91	7	14.3	11.1	14.3	11.1	11.1	8	5	8	5	5	3	1	1	3	2	1	1	2	5	-91	1	1	0	0	0	0	5	10	5	10	5	10	5	10	-1	-1	39	4	3	2	2	1	8	39	4	3	2	1	1	8	39	4	3	2	1	39	4	3	2	1	3	0	1	0	2	2	0	1	2	2	5	5	.23	31
NS26065Y	12013	120	.945571875747374	1.14012807108139	2	5	5	6	5	2006	0	1	-91	1	-91	2	2	1	3	1	1	1	-91	-91	-91	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	2	-91	-91	-91	4215	-91	-91	-91	1	1	3	-91	-91	5314	-91	-91	1	0	0	1	0	0	1	0	1	0	0	0	0	9	2	-98	2	1	1	-98	1	1	7	6	7	-98	7.1	10	7.1	-98	10	3	5	3	-98	5	1	1	-98	1	1	1	-98	1	5	4	1	3	1	-91	-98	1	1	1	1	1	-98	-98	1	1	9	9	39	4	3	4	2	1	8	42	5	3	5	1	1	22	39	4	3	4	1	-98	-98	-98	-98	-98	3	0	0	2	1	1	0	4	1	2	5	9	.17	16
NS26066Z	11006	110	1.01215292517899	1.49429712678392	2	-98	2	3	6	2006	0	1	-91	1	-91	2	2	1	2	3	1	1	-91	-91	-91	-91	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3	-91	-91	-91	-95	-91	-91	-91	-98	-98	-98	-98	-98	-98	-98	-98	1	0	0	1	0	0	0	0	0	0	0	0	0	7	-91	-98	2	1	-98	-98	1	1	6	-98	6	-98	17	-98	17	-98	17	-94	-98	-94	-98	-94	1	-98	-98	1	1	-98	-98	1	-98	-94	1	-98	0	-98	-98	0	1	1	-98	-98	-98	-98	1	1	7	7	49	6	4	5	2	1	8	-98	-98	-98	-98	-98	-98	-98	49	6	4	5	1	-98	-98	-98	-98	-98	-94	-94	-94	-94	-94	1	0	4	1	1	5	7	.25	19
NS26069C	13514	135	.99061646832023	.279569041001597	2	3	-1	6	4	2006	0	1	-91	1	-91	2	1	1	1	3	1	1	-91	-91	-91	-91	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	10	-91	-91	-91	-91	-91	-91	-91	-91	-91	9	-91	-91	-91	-91	-91	-91	-91	0	0	0	1	0	0	0	0	0	0	0	0	0	-1	1	3	2	6	8	8	6	-94	-91	-91	-91	-91	14.3	14.3	14.3	14.3	-94	8	8	8	8	-94	3	3	3	3	2	2	2	2	-91	-91	1	1	0	0	0	0	4	9	4	9	4	9	4	9	-1	-1	-94	-94	-94	-94	2	-94	8	-94	-94	-94	-94	1	0	8	-94	-94	-94	-94	-94	-94	-94	-94	-94	-94	5	1	1	2	1	2	0	1	2	3	5	3	.37	54
NS26070M	12315	123	.977353777732224	1.68430587113547	2	3	2	6	4	2006	0	1	-91	1	-91	2	1	1	2	1	1	1	-91	-91	-91	-91	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	2	-91	-91	-91	1223	-91	-91	-91	10	-91	-91	-91	-91	-91	-91	-91	1	0	0	1	0	0	0	0	0	0	0	0	0	-92	2	2	3	1	6	1	6	1	5	-91	-91	5	5	14.3	14.3	5	5	2	8	8	2	2	1	3	1	3	1	2	1	2	-91	1	1	1	0	0	0	0	8	15	8	15	8	15	8	15	-92	-92	45	6	4	2	1	1	8	45	6	4	2	2	1	8	45	6	4	2	1	45	6	4	2	1	4	0	1	1	2	2	0	1	2	3	5	5	.32	35
NS26071N	12825	128	1.01907638994435	.192114843422017	2	-98	2	5	5	2006	0	1	-91	1	-91	2	5	2	-91	3	2	2	-91	-91	-91	-91	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	10	-91	-91	-91	-91	-91	-91	-91	-91	-91	-98	-98	-98	-98	-98	-98	-98	-98	0	0	0	1	1	0	0	0	0	0	0	0	0	4	-91	2	-98	6	-98	6	-98	6	-91	-98	-98	-91	14.3	-98	-98	14.3	14.3	8	-98	-98	8	8	3	-98	3	-98	2	-98	2	-98	-98	-91	1	-98	0	-98	0	-98	5	10	-98	-98	5	10	-98	-98	4	4	39	4	3	4	1	1	8	-98	-98	-98	-98	-98	-98	-98	-98	-98	-98	-98	-98	39	4	3	4	1	3	0	1	1	1	1	0	3	1	3	5	7	.45	46
NS26072P	11759	117	.974635289956457	1.12777029752256	2	3	3	4	4	2006	0	1	-91	1	-91	2	1	1	3	3	1	1	-91	-91	-91	-91	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	10	-91	-91	-91	-91	-91	-91	-91	-91	-91	1	1	4	-91	-91	3539	-91	-91	1	0	0	1	0	0	0	1	0	0	0	0	0	12	2	3	2	6	1	1	6	1	-91	6	-91	6	14.3	4.1	14.3	4.1	4.1	8	2	8	2	2	3	1	1	3	2	1	1	2	3	-91	1	1	0	0	0	0	1	1	1	1	1	1	1	1	12	12	45	6	4	2	2	1	8	51	7	4	2	1	1	8	45	6	4	2	1	51	7	4	2	1	1	0	0	0	1	2	0	1	2	1	8	8	.04	6
NS26073Q	10104	101	.963506769528952	1.76356315209413	2	3	3	4	4	2006	0	1	-91	1	-91	2	2	1	3	3	1	1	-91	-91	-91	-91	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4	-91	-91	1	-91	-91	3422	-91	-91	-91	3	-91	-91	1	-91	3534	-91	-91	1	0	0	1	0	0	0	1	0	1	0	0	0	12	2	3	2	2	1	1	2	1	3	3	3	3	9.1	4.3	9.1	4.3	4.3	4	2	4	2	2	2	1	1	2	1	1	1	1	3	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	12	12	42	5	3	2	2	1	8	43	5	3	2	1	1	8	42	5	3	2	1	43	5	3	2	1	2	0	0	2	0	2	0	1	2	1	5	8	.12	12
NS26074R	10841	108	.940093191714738	1.0433174943142	4	5	5	4	5	2006	0	1	-91	1	-91	4	2	1	2	3	1	1	-91	-91	-91	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	3	-91	-91	-91	2315	-91	-91	-91	1	1	3	-91	-91	2314	-91	-91	1	0	0	1	0	0	0	1	0	0	0	0	0	12	2	5	4	2	1	1	2	1	7	6	7	6	4.1	4.1	4.1	4.1	4.1	2	2	2	2	2	2	1	1	2	1	1	1	1	2	2	1	1	0	0	0	0	1	1	1	1	1	1	1	1	12	12	50	7	4	2	2	1	8	52	7	4	2	1	1	8	50	7	4	2	1	52	7	4	2	1	1	0	0	0	1	2	0	1	2	1	5	6	.03	5
NS26076T	11002	110	1.01215292517899	1.52002068322009	2	3	3	4	6	2006	0	1	-91	1	-91	2	2	1	1	2	1	1	-91	-91	-91	-91	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	3	-91	-91	-91	2432	-91	-91	-91	1	2	1	-91	-91	2132	-91	-91	1	0	0	0	0	0	0	0	0	0	0	0	0	-92	2	3	2	1	1	1	1	1	7	7	7	7	3.1	3.2	3.1	3.2	3.2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	0	0	0	0	1	3	1	3	1	3	1	3	-92	-92	42	5	3	2	2	1	8	43	5	3	2	1	1	8	42	5	3	2	1	43	5	3	2	1	2	0	0	1	1	2	0	1	2	1	5	7	.29	28
NS26077V	11409	114	.966810801141869	1.2305425808205	2	3	3	5	4	2006	0	1	-91	1	-91	2	2	1	1	1	1	1	-91	-91	-91	-91	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	3	-91	-91	-91	9134	-91	-91	-91	1	2	3	-91	-91	5241	-91	-91	1	0	0	1	0	0	0	0	0	0	0	0	0	6	2	3	2	2	1	1	2	1	7	7	7	7	13.2	11.1	13.2	11.1	11.1	7	5	7	5	5	2	1	1	2	1	1	1	1	5	9	2	2	0	0	0	0	1	1	1	1	1	1	1	1	6	6	41	5	3	2	2	1	8	43	5	3	2	1	1	8	41	5	3	2	1	43	5	3	2	1	3	0	1	2	0	2	0	-94	-94	2	5	2	.44	55
NS26078W	11712	117	.957525340072396	1.08923193964101	2	5	5	5	5	2006	0	1	-91	1	-91	2	2	1	2	3	1	1	-91	-91	-91	-91	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	10	-91	-91	-91	-91	-91	-91	-91	-91	-91	1	1	2	-91	-91	3311	-91	-91	1	0	0	1	0	0	1	0	1	0	0	0	0	10	1	5	2	6	1	1	6	1	-91	6	-91	6	14.3	6	14.3	6	6	8	2	8	2	2	3	1	1	3	2	1	1	2	3	-91	1	1	0	0	0	0	1	1	1	1	1	1	1	1	10	10	42	5	3	2	2	1	8	46	6	4	2	1	1	11	42	5	3	2	1	46	6	4	2	1	3	0	1	1	1	1	1	-94	-94	2	5	8	.07	8
NS26081H	13709	137	1.04503430116771	.429142378158853	2	4	4	4	5	2006	0	1	-91	1	-91	2	2	1	2	3	1	1	-91	-91	-91	-91	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	10	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	-91	-91	2	1	5241	-91	-91	1	0	0	1	0	0	1	0	0	0	0	0	0	-1	2	4	2	6	1	1	6	1	-91	2	-91	2	14.3	8.1	14.3	8.1	8.1	8	4	8	4	4	3	1	1	3	2	1	1	2	5	-91	1	1	1	0	0	1	3	8	3	8	3	8	3	8	-1	-1	39	4	3	2	2	1	8	41	5	3	2	1	1	8	39	4	3	2	1	41	5	3	2	1	2	0	1	1	0	2	0	-94	-94	1	5	7	.25	32
NS26082J	12360	123	1.0282614724914	1.35628722447401	2	3	2	8	4	2006	0	1	-91	1	-91	2	2	1	4	1	1	1	-91	-91	-91	-91	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	3	-91	-91	-91	6114	-91	-91	-91	10	-91	-91	-91	-91	-91	-91	-91	0	0	0	0	0	0	0	0	0	0	0	1	0	-92	2	3	2	1	6	6	1	1	7	-91	7	-91	12.7	14.3	12.7	14.3	12.7	6	8	6	8	6	1	3	3	1	1	2	2	1	-91	6	1	1	0	1	1	0	1	1	1	1	1	1	1	1	-92	-92	49	6	4	2	2	1	10	51	7	4	2	1	1	10	49	6	4	2	1	51	7	4	2	1	4	0	1	3	0	0	0	1	2	5	5	5	.26	37
NS26083K	10840	108	1.00073230418621	1.25396850517419	3	2	2	5	5	2006	0	1	-91	1	-91	3	8	1	1	3	1	1	-91	-91	-91	-91	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	4	-91	-91	-91	6111	-91	-91	-91	1	1	3	-91	-91	6232	-91	-91	1	0	0	1	0	0	1	0	0	0	0	0	0	6	2	2	3	2	1	1	2	1	6	6	6	6	6	10	6	10	10	2	5	2	5	5	2	1	1	2	1	1	1	1	6	6	2	2	0	0	0	0	1	1	1	1	1	1	1	1	6	6	46	6	4	5	2	1	8	34	3	2	8	1	1	11	46	6	4	5	1	34	3	2	8	1	3	0	0	2	1	1	1	2	2	2	5	6	.36	20
NS26084L	12542	125	.952260137305372	1.11549443779436	3	2	2	5	4	2006	0	1	-91	1	-91	3	1	1	4	3	1	1	-91	-91	-91	-91	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	3	-91	-91	-91	6124	-91	-91	-91	1	2	3	-91	-91	7111	-91	-91	1	1	0	1	0	0	1	0	0	0	0	0	0	-92	2	2	3	1	1	1	1	1	7	7	7	7	12.7	12.1	12.7	12.1	12.1	6	6	6	6	6	1	1	1	1	1	1	1	1	7	6	1	1	0	0	0	0	1	1	1	1	1	1	1	1	-92	-92	46	6	4	2	2	1	8	55	8	5	2	1	1	8	46	6	4	2	1	55	8	5	2	1	2	0	0	2	0	2	0	1	2	2	6	3	.1	11
NS26085M	12323	123	1.20381165261485	.520690519746043	2	3	3	8	4	2006	0	1	-91	1	-91	2	4	1	1	1	2	2	-91	-91	-91	-91	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	9	-91	-91	-91	-91	-91	-91	-91	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	3	2	3	8	8	3	8	-91	-91	-91	-91	14.3	14.3	14.3	14.3	14.3	8	8	8	8	8	3	3	3	3	2	2	2	2	-91	-91	1	1	1	0	0	1	3	8	3	8	3	8	3	8	2	2	37	4	3	2	2	1	8	39	4	3	2	1	1	8	37	4	3	2	1	39	4	3	2	1	5	0	2	3	0	2	0	1	2	4	5	5	.42	50
NS26086N	12819	128	.996505618212807	.195203962786698	2	-98	2	5	5	2006	0	1	-91	1	-91	2	4	2	-91	1	1	2	-91	-91	-91	-91	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	10	-91	-91	-91	-91	-91	-91	-91	-91	-91	-98	-98	-98	-98	-98	-98	-98	-98	0	0	0	0	0	0	0	0	0	0	0	1	0	-92	-91	-98	2	6	-98	-98	6	6	-91	-98	-91	-98	14.3	-98	14.3	-98	14.3	8	-98	8	-98	8	3	-98	-98	3	2	-98	-98	2	-98	-91	1	-98	0	-98	-98	0	5	10	-98	-98	-98	-98	5	10	-92	-92	48	6	4	6	2	1	8	-98	-98	-98	-98	-98	-98	-98	48	6	4	6	1	-98	-98	-98	-98	-98	4	0	0	2	2	1	0	4	1	3	5	7	.54	26
NS26087P	13709	137	1.0794812685739	.187201224630636	2	3	2	5	4	2006	0	1	-91	1	-91	2	6	1	1	1	1	1	-91	-91	-91	-91	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	10	-91	-91	-91	-91	-91	-91	-91	0	0	0	1	1	0	0	0	0	0	0	0	0	3	2	2	3	3	6	3	6	3	-91	-91	-91	-91	14.3	14.3	14.3	14.3	14.3	8	8	8	8	8	3	3	3	3	2	2	2	2	-91	-91	1	1	1	0	1	0	5	10	5	10	5	10	5	10	3	3	46	6	4	2	1	1	8	44	5	3	2	2	1	8	44	5	3	2	1	46	6	4	2	1	2	0	0	0	2	2	0	1	2	2	5	7	.29	27
NS26088Q	10313	103	.938443251953769	2.00171892883154	3	2	2	5	4	2006	0	1	-91	1	-91	3	1	1	2	1	1	1	-91	-91	-91	-91	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	3	-91	-91	-91	9139	-91	-91	-91	1	1	3	-91	-91	1121	-91	-91	1	0	0	1	0	0	0	1	0	0	0	0	0	12	2	2	3	2	1	1	2	1	6	4	6	4	10	2	10	2	2	5	1	5	1	1	2	1	1	2	1	1	1	1	1	9	2	2	1	0	0	1	3	8	3	8	3	8	3	8	12	12	44	5	3	2	2	1	8	43	5	3	2	1	1	8	44	5	3	2	1	43	5	3	2	1	2	0	0	1	1	2	0	1	2	2	5	5	.04	6
