NSID	W8CHID	W8NCHSEX	W8NCHDOBM	W8NCHDOBY	W8NCHRAGE	W8DNCHRAGE	W8NCHREL	W8NCHRELP	W8PARNAME	W8PARDOBM	W8PARDOBY	W8PARAGE	W8DPARAGE	W8NCHPRES	W8NCHEVLV	W8CHDLIVE	W8ABCHG91	W8COPA	W8SEOF
NS21380K	1	2	-9	-9	0	0	1	-1	11	6	1994	-1	21	3	2	1	1	-1	-1
NS21382M	1	1	10	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21392G	1	2	-9	-9	6	6	1	-1	-1	-9	-9	27	27	1	-1	-1	-1	2	-1
NS21409Q	1	2	7	2009	-1	6	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21409Q	2	2	12	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21419K	1	2	11	2010	-1	5	3	-1	-1	-1	-1	-1	-1	3	2	1	2	-1	-1
NS21419K	2	2	8	2013	-1	2	1	-1	-1	6	1991	-1	24	3	2	1	2	-1	-1
NS21419K	3	2	8	2013	-1	2	1	-1	-1	6	1991	-1	24	3	2	1	2	-1	-1
NS21420V	1	2	8	2009	-1	6	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21420V	2	1	8	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21451E	1	2	11	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21451E	2	2	7	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21453G	1	1	1	2016	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21453G	2	1	6	2009	-1	6	5	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21453G	3	2	-9	-9	10	10	5	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21463B	1	2	5	2009	-1	6	3	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21477A	1	1	7	2009	-1	6	1	2	-1	9	1984	-1	31	3	1	1	1	-1	-1
NS21477A	2	2	4	2013	-1	2	1	2	-1	9	1984	-1	31	3	1	1	1	-1	-1
NS21479C	1	2	7	2009	-1	6	1	-1	11	8	1988	-1	27	1	-1	-1	-1	1	3
NS21479C	2	2	5	2011	-1	4	1	-1	11	8	1987	-1	28	1	-1	-1	-1	1	3
NS21480M	1	1	7	2011	-1	4	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	3
NS21494L	1	1	9	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21494L	2	2	9	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21494L	3	1	10	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21503L	1	1	10	2003	-1	12	3	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21503L	2	1	9	2009	-1	6	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21503L	3	2	8	2010	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21511D	1	2	12	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21516J	1	2	12	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21519M	1	2	9	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21520X	1	2	4	2014	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21520X	2	2	3	2016	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21537Z	1	1	3	2016	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21542N	1	2	8	2007	-1	8	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21542N	2	1	7	2009	-1	6	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21542N	3	2	6	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21552H	1	2	3	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21569K	1	2	11	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21578D	1	1	6	2007	-1	8	3	1	-1	-1	-1	-1	-1	2	-1	-1	1	-1	-1
NS21589Z	1	2	12	2012	-1	3	1	-1	-1	12	1990	-1	25	1	-1	-1	-1	1	3
NS21590J	1	1	3	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21590J	2	1	5	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21613H	1	2	8	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21613H	2	1	11	2013	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21613H	3	2	7	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21614J	1	1	5	2011	-1	4	1	-1	-1	-9	-9	26	26	1	-1	-1	-1	1	1
NS21614J	2	2	11	2015	-1	0	1	-1	-1	-9	-9	26	26	1	-1	-1	-1	4	-1
NS21616L	1	1	-9	-9	-9	-9	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21621A	1	2	5	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21629J	1	1	7	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21629J	2	2	10	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21648X	1	1	3	2011	-1	4	1	2	1	-1	-1	-1	-1	2	-1	-1	1	1	1
NS21648X	2	1	2	2013	-1	2	3	1	-1	-1	-1	-1	-1	2	-1	-1	2	-1	-1
NS21648X	3	2	2	2014	-1	1	3	1	-1	-1	-1	-1	-1	2	-1	-1	2	-1	-1
NS21652K	1	1	6	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21652K	2	2	8	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21658R	1	1	11	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21697T	1	1	1	2016	-1	0	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1
NS21719R	1	1	1	2010	-1	6	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS21731X	1	1	3	2013	-1	3	1	-1	-1	6	1989	-1	26	1	-1	-1	-1	2	-1
NS21738E	1	1	4	2013	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21748Z	1	1	11	2012	-1	3	1	-1	-1	-9	-9	26	26	1	-1	-1	-1	2	-1
NS21769P	1	-9	-9	-9	-9	-9	1	-1	-1	-9	-9	-9	-9	3	2	1	1	-1	-1
NS21769P	2	1	-9	-9	-9	-9	1	-1	-1	-9	-9	-9	-9	3	2	1	1	-1	-1
NS21793R	1	2	7	2011	-1	4	1	-1	-1	1	1990	-1	25	1	-1	-1	-1	1	3
NS21796V	1	2	1	2012	-1	4	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS21796V	2	1	7	2014	-1	1	1	-1	11	-9	-9	26	26	1	-1	-1	-1	2	-1
NS21801Q	1	1	12	2014	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21802R	1	1	1	2013	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21831Z	1	1	3	2012	-1	3	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	3
NS21834C	1	2	9	2010	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21834C	2	2	1	2016	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21845Y	1	2	7	2011	-1	4	1	2	-1	8	1992	-1	23	1	-1	-1	-1	1	2
NS21845Y	2	2	6	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21852P	1	1	9	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21852P	2	1	11	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21872D	1	2	11	2011	-1	3	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS21902T	1	2	3	2016	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21909B	1	1	2	2013	-1	3	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1
NS21947C	1	2	9	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21950P	1	2	-9	-9	6	6	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21950P	2	1	-9	-9	1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21961K	1	2	4	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21961K	2	2	10	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21982A	1	1	5	2015	-1	0	1	-1	-1	1	1993	-1	23	1	-1	-1	-1	1	1
NS21983B	1	1	3	2012	-1	4	1	-1	-1	10	1992	-1	23	2	-1	-1	2	1	1
NS21994X	1	2	5	2010	-1	6	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS21994X	2	2	6	2012	-1	3	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS21999C	1	2	4	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS21999C	2	1	2	2016	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22013Q	1	2	6	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22020G	1	1	1	2012	-1	4	1	-1	-1	7	1994	-1	21	1	-1	-1	-1	1	2
NS22025M	1	1	11	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22025M	2	2	9	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22027P	1	2	5	2010	-1	6	1	-1	11	3	1990	-1	26	1	-1	-1	-1	2	-1
NS22027P	2	2	2	2015	-1	1	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	3
NS22032D	1	1	12	2014	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22053T	1	2	1	2008	-1	8	1	1	-1	-1	-1	-1	-1	3	1	4	3	-1	-1
NS22053T	2	1	4	2009	-1	7	1	1	-1	-1	-1	-1	-1	3	1	4	3	-1	-1
NS22056X	1	1	9	2010	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22056X	2	1	7	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22063N	1	1	10	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22063N	2	1	10	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22064P	1	1	-9	-9	4	4	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1
NS22064P	2	1	-9	-9	1	1	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1
NS22067S	1	1	11	2007	-1	8	1	2	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS22067S	2	1	9	2009	-1	6	1	2	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS22067S	3	2	9	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22086F	1	1	3	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22100V	1	2	4	2012	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22102X	1	2	10	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22103Y	1	2	10	2010	-1	5	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1
NS22103Y	2	1	7	2015	-1	0	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1
NS22113S	1	2	11	2008	-1	7	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22113S	2	2	6	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22120J	1	2	10	2007	-1	8	1	2	-1	-9	-9	-8	-8	1	-1	-1	-1	2	-1
NS22120J	2	2	3	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22120J	3	2	10	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22138M	1	2	2	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22141Z	1	1	10	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22142A	1	2	5	2011	-1	4	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	2
NS22163Q	1	1	7	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22163Q	2	2	6	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22175M	1	1	7	2012	-1	3	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1
NS22176N	1	1	8	2010	-1	6	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22176N	2	2	12	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22204B	1	2	7	2009	-1	6	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22211S	1	2	10	2012	-1	3	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	2	-1
NS22211S	2	1	1	2008	-1	8	1	-1	11	-9	-9	24	24	1	-1	-1	-1	1	2
NS22222N	1	1	12	2009	-1	6	1	2	-1	3	1988	-1	27	2	-1	-1	1	1	1
NS22222N	2	1	11	2011	-1	4	3	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22222N	3	1	4	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22223P	1	1	8	2009	-1	6	1	1	-1	-1	-1	-1	-1	3	1	4	3	-1	-1
NS22225R	1	1	9	2008	-1	7	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1
NS22231G	1	1	12	2010	-1	5	1	-1	-1	12	1989	-1	26	1	-1	-1	-1	1	2
NS22231G	2	1	4	2015	-1	0	1	-1	-1	2	1990	-1	25	1	-1	-1	-1	1	2
NS22254Z	1	1	8	2015	-1	0	1	-1	-1	-9	-9	30	30	1	-1	-1	-1	2	-1
NS22256B	1	1	-9	-9	-9	-9	1	-1	-9	-1	-1	-1	-1	3	1	1	1	-1	-1
NS22256B	2	1	-9	-9	-9	-9	3	-1	-1	-1	-1	-1	-1	3	1	1	1	-1	-1
NS22280D	1	2	9	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22284H	1	2	9	2007	-1	8	1	-1	-1	-9	-9	26	26	1	-1	-1	-1	1	2
NS22284H	2	2	2	2016	-1	0	1	-1	-1	-9	-9	30	30	1	-1	-1	-1	1	1
NS22285J	1	1	6	2009	-1	6	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22285J	2	2	5	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22293B	1	1	7	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22293B	2	1	6	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22305E	1	1	8	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22313X	1	1	6	2009	-1	6	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22313X	2	1	9	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22317B	1	2	9	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22318C	1	2	7	2013	-1	2	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-9	-1
NS22323R	1	1	8	2012	-1	3	1	-1	1	-1	-1	-1	-1	2	-1	-1	1	1	1
NS22327W	1	2	6	2014	-1	1	1	-1	-1	12	1985	-1	29	1	-1	-1	-1	2	-1
NS22343F	1	2	8	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22346J	1	2	10	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22346J	2	2	5	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22361S	1	1	-9	-9	8	8	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22361S	2	2	-9	-9	3	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22367Z	1	1	7	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22376S	1	1	6	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22386M	1	2	12	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22399K	1	1	5	2008	-1	7	3	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22399K	2	2	8	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22399K	3	2	4	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22402D	1	2	6	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22425W	1	2	5	2013	-1	2	1	-1	-1	10	1992	-1	23	3	2	1	1	-1	-1
NS22444J	1	2	9	2010	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22444J	2	1	12	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22466A	1	1	4	2015	-1	1	1	-1	11	9	1991	-1	24	1	-1	-1	-1	2	-1
NS22467B	1	1	11	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22467B	2	1	12	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22474S	1	2	3	2010	-1	6	1	-1	-1	-9	-9	26	26	2	-1	-1	2	1	1
NS22482K	1	2	5	2016	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22486P	1	2	7	2011	-1	4	1	2	1	-1	-1	-1	-1	3	1	1	2	-1	-1
NS22486P	2	2	5	2013	-1	3	1	2	1	-1	-1	-1	-1	3	1	1	2	-1	-1
NS22490C	1	2	10	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22497K	1	1	8	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22510Y	1	2	2	2015	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22512A	1	2	6	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22512A	2	1	9	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22531N	1	1	3	2015	-1	0	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1
NS22531N	2	1	11	2011	-1	4	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1
NS22531N	3	1	9	2008	-1	7	1	-1	11	11	1992	-1	23	1	-1	-1	-1	1	3
NS22532P	1	2	1	2010	-1	5	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	2	-1
NS22538W	1	1	10	2008	-1	7	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22538W	2	2	2	2013	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22540G	1	2	6	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22545M	1	2	7	2011	-1	4	1	-1	-1	3	1989	-1	26	1	-1	-1	-1	1	1
NS22558K	1	1	2	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22558K	2	2	11	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22573T	1	2	7	2010	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22573T	2	1	12	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22574V	1	2	4	2012	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22588T	1	1	12	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22588T	2	1	4	2016	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22642L	1	2	7	2010	-1	5	1	-1	-1	-9	-9	28	28	1	-1	-1	-1	2	-1
NS22644N	1	1	4	2009	-1	7	1	-1	-1	10	1988	-1	27	1	-1	-1	-1	1	1
NS22648S	1	2	7	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22649T	1	2	12	2012	-1	3	1	-1	-1	4	1983	-1	32	1	-1	-1	-1	1	2
NS22659N	1	1	3	2012	-1	4	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1
NS22678B	1	1	12	2009	-1	6	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22678B	2	1	9	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22678B	3	1	6	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22691H	1	2	10	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22695M	1	1	-9	-9	3	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22695M	2	1	-9	-9	2	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22697P	1	1	2	2012	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22711D	1	2	4	2008	-1	8	1	2	1	-1	-1	-1	-1	1	-1	-1	-1	1	3
NS22711D	2	2	3	2010	-1	6	1	2	1	-1	-1	-1	-1	1	-1	-1	-1	1	3
NS22713F	1	2	6	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22749W	1	1	8	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22749W	2	2	10	2009	-1	6	3	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22752H	1	2	7	2014	-1	2	1	-1	1	-1	-1	-1	-1	3	1	1	3	-1	-1
NS22752H	2	2	11	2009	-1	6	1	-1	11	-9	-9	25	25	3	2	1	2	-1	-1
NS22755L	1	2	6	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22764E	1	2	5	2016	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22767H	1	2	2	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22770V	1	1	9	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22770V	2	1	5	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22771W	1	1	1	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22782R	1	1	7	2010	-1	5	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22782R	2	2	9	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22785V	1	2	4	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22787X	1	2	3	2012	-1	3	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	3
NS22812G	1	2	1	2009	-1	7	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	3
NS22851J	1	2	7	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22852K	1	1	10	2012	-1	3	1	-1	-1	8	1988	-1	27	1	-1	-1	-1	1	1
NS22852K	2	2	4	2014	-1	1	1	-1	-1	8	1988	-1	27	1	-1	-1	-1	1	1
NS22864G	1	1	2	2015	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22865H	1	1	2	2015	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22867K	1	1	8	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22868L	1	1	1	2016	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22871Y	1	1	6	2010	-1	5	1	2	11	-9	-9	35	35	1	-1	-1	-1	2	-1
NS22871Y	2	1	9	2011	-1	4	1	2	1	-1	-1	-1	-1	1	-1	-1	-1	2	-1
NS22871Y	3	2	10	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22892N	1	1	4	2013	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22893P	1	2	6	2011	-1	5	1	-1	11	7	1984	-1	32	1	-1	-1	-1	1	1
NS22899W	1	1	11	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22899W	2	2	11	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22905S	1	2	6	2014	-1	1	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	2	-1
NS22917P	1	2	9	2013	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22959V	1	2	2	2013	-1	3	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22965K	1	2	8	2014	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22967M	1	1	10	2015	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22969P	1	1	3	2011	-1	4	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS22981V	1	1	-9	-9	2	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS23012K	1	2	12	2014	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS23014M	1	1	2	2014	-1	2	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS23014M	2	2	2	2016	-1	0	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
NS23027K	1	2	12	2008	-1	7	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
