idacirscore_y,w2sexyp,w4ghq12scr,w2ethnicyp,w2fat5yp,bullied,truant,w2hiqualgmp,w3outschbyp,w7heflag,w9danvqh,w9dvnvqh,w9drussell,imdrscore_y,gor_x,marital_status_MP,w4lnpar,w3parqualmp,w4readsyp,w4concenyp,w4noconfyp,drugs,job_attd,w6univyp,w9_income_above_median
0.34,1.0,0.0,1.0,1.0,0.05263,0,4.0,2.0,2,3.0,3.0,3.0,40,5,2.0,2.0,5.0,4.0,2.0,2.0,0.0,3.0,0.0,1.0
0.07,1.0,0.0,1.0,2.0,0.05263,0,3.0,2.0,2,2.0,3.0,3.0,7,5,2.0,2.0,4.0,6.0,1.0,1.0,0.0,3.0,0.0,0.0
0.22,1.0,0.0,1.0,4.0,0.10526,0,2.0,2.0,2,4.0,6.0,2.0,15,3,3.0,2.0,2.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0
0.34,1.0,0.0,3.0,,0.10526,1,5.0,2.0,2,3.0,3.0,3.0,28,7,2.0,2.0,3.0,5.0,1.0,1.0,0.0,4.0,0.0,1.0
0.21,0.0,0.0,1.0,2.0,0.05263,0,5.0,2.0,2,4.0,3.0,3.0,18,6,3.0,2.0,4.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0
0.59,1.0,1.0,3.0,4.0,0.0,0,5.0,1.0,1,5.0,6.0,1.0,24,7,2.0,2.0,,1.0,2.0,1.0,0.0,3.0,1.0,1.0
0.43,0.0,0.0,3.0,2.0,0.0,1,5.0,1.0,1,3.0,6.0,3.0,57,3,2.0,2.0,,4.0,2.0,1.0,0.0,4.0,1.0,0.0
0.11,1.0,0.0,1.0,2.0,0.05263,0,4.0,2.0,2,3.0,3.0,3.0,12,8,3.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0
0.28,1.0,8.0,1.0,3.0,0.10526,0,1.0,1.0,1,5.0,5.0,1.0,28,8,2.0,2.0,4.0,1.0,2.0,3.0,0.0,3.0,1.0,1.0
0.18,1.0,2.0,1.0,1.0,0.05263,0,2.0,1.0,1,4.0,3.0,2.0,19,9,2.0,2.0,3.0,6.0,3.0,2.0,1.0,3.0,0.0,1.0
0.09,1.0,3.0,1.0,3.0,0.05263,0,1.0,2.0,1,4.0,6.0,3.0,10,6,3.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,0.0,0.0
0.07,1.0,0.0,1.0,1.0,0.05263,0,1.0,2.0,1,5.0,6.0,1.0,5,5,2.0,2.0,3.0,6.0,2.0,1.0,0.0,3.0,1.0,1.0
0.01,0.0,0.0,1.0,,0.10526,0,2.0,2.0,2,3.0,6.0,3.0,6,5,2.0,2.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0
0.04,1.0,9.0,1.0,1.0,0.05263,1,1.0,1.0,1,5.0,1.0,1.0,8,2,3.0,1.0,3.0,1.0,3.0,4.0,1.0,4.0,0.0,1.0
0.08,0.0,0.0,1.0,2.0,0.15789,0,1.0,2.0,1,4.0,5.0,1.0,15,2,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0
0.36,0.0,0.0,1.0,2.0,0.42105,1,4.0,1.0,2,6.0,6.0,3.0,26,5,2.0,2.0,1.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0
0.24,0.0,,4.0,1.0,0.05263,1,2.0,2.0,2,6.0,6.0,3.0,29,4,2.0,2.0,1.0,5.0,2.0,4.0,1.0,2.0,0.0,0.0
0.19,1.0,0.0,1.0,3.0,0.05263,0,3.0,2.0,2,4.0,3.0,3.0,17,6,3.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
0.44,0.0,4.0,1.0,3.0,0.05263,0,2.0,1.0,2,3.0,3.0,3.0,37,8,2.0,2.0,4.0,2.0,2.0,3.0,0.0,3.0,0.0,1.0
0.31,1.0,0.0,3.0,1.0,0.05263,0,5.0,2.0,2,4.0,6.0,2.0,45,2,3.0,1.0,4.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0
0.03,1.0,4.0,1.0,1.0,0.47368,0,2.0,2.0,2,3.0,3.0,3.0,4,8,2.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0
0.06,0.0,1.0,1.0,2.0,0.05263,0,4.0,1.0,2,5.0,3.0,3.0,6,6,3.0,1.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0
0.39,0.0,5.0,1.0,,0.05263,1,4.0,2.0,2,4.0,3.0,3.0,38,5,3.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0
0.16,0.0,3.0,1.0,3.0,0.21053,1,3.0,1.0,2,3.0,4.0,3.0,23,1,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0
0.19,1.0,5.0,1.0,2.0,0.05263,1,2.0,1.0,2,4.0,3.0,3.0,16,6,1.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0
0.16,0.0,3.0,3.0,2.0,0.05263,0,2.0,2.0,1,3.0,5.0,3.0,24,3,2.0,2.0,4.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0
0.16,0.0,1.0,3.0,2.0,0.05263,0,4.0,2.0,2,3.0,3.0,3.0,30,3,3.0,1.0,4.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0
0.13,0.0,0.0,1.0,3.0,0.36842,0,3.0,2.0,1,4.0,6.0,2.0,11,5,3.0,1.0,4.0,5.0,2.0,1.0,0.0,3.0,0.0,1.0
0.31,1.0,1.0,3.0,2.0,0.0,0,5.0,2.0,1,5.0,5.0,2.0,34,3,2.0,2.0,,4.0,1.0,1.0,0.0,4.0,1.0,1.0
0.01,1.0,5.0,1.0,2.0,0.05263,1,1.0,2.0,1,5.0,4.0,2.0,1,6,2.0,2.0,4.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0
0.42,1.0,3.0,1.0,2.0,0.05263,0,3.0,1.0,2,4.0,4.0,3.0,33,8,3.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,0.0,1.0
0.2,1.0,0.0,1.0,3.0,0.05263,1,4.0,2.0,1,4.0,6.0,2.0,20,9,2.0,2.0,4.0,2.0,2.0,2.0,0.0,3.0,1.0,0.0
0.18,1.0,3.0,1.0,,0.05263,0,4.0,2.0,1,4.0,1.0,2.0,11,6,2.0,2.0,2.0,1.0,2.0,3.0,0.0,3.0,1.0,1.0
0.53,1.0,0.0,1.0,,0.05263,0,3.0,1.0,2,2.0,6.0,3.0,58,2,2.0,2.0,4.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0
0.17,1.0,0.0,1.0,2.0,0.05263,0,2.0,2.0,1,3.0,3.0,3.0,23,4,2.0,2.0,4.0,4.0,2.0,1.0,0.0,3.0,1.0,0.0
0.27,0.0,4.0,1.0,3.0,0.05263,1,2.0,2.0,2,4.0,6.0,3.0,13,8,3.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,0.0,1.0
0.23,0.0,2.0,1.0,2.0,0.47368,1,3.0,1.0,2,3.0,4.0,3.0,15,9,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0
0.14,0.0,0.0,1.0,4.0,0.15789,1,2.0,2.0,2,3.0,6.0,3.0,14,9,3.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0
0.08,1.0,1.0,1.0,2.0,0.05263,0,1.0,2.0,1,5.0,5.0,2.0,8,7,2.0,2.0,3.0,6.0,2.0,1.0,0.0,2.0,1.0,1.0
0.34,1.0,2.0,1.0,2.0,0.05263,1,3.0,1.0,1,5.0,6.0,2.0,29,6,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0
0.09,1.0,1.0,1.0,2.0,0.21053,0,1.0,2.0,1,4.0,2.0,2.0,21,2,2.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0
0.23,1.0,1.0,3.0,2.0,0.05263,0,3.0,2.0,1,5.0,3.0,2.0,29,5,2.0,2.0,4.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0
0.57,,2.0,,,0.10526,0,5.0,1.0,2,6.0,6.0,3.0,55,2,1.0,1.0,1.0,6.0,2.0,4.0,0.0,2.0,0.0,1.0
0.06,0.0,0.0,1.0,2.0,0.05263,1,3.0,2.0,1,5.0,6.0,2.0,7,4,2.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0
0.05,0.0,2.0,1.0,2.0,0.05263,1,3.0,1.0,1,4.0,6.0,1.0,5,6,2.0,2.0,4.0,1.0,3.0,2.0,0.0,3.0,1.0,0.0
0.02,1.0,,1.0,2.0,0.05263,1,1.0,2.0,1,5.0,5.0,1.0,9,5,2.0,2.0,2.0,1.0,,,1.0,2.0,1.0,1.0
0.14,0.0,5.0,1.0,2.0,0.10526,0,3.0,2.0,1,4.0,6.0,2.0,14,9,3.0,1.0,2.0,2.0,3.0,2.0,0.0,3.0,1.0,0.0
0.08,0.0,5.0,1.0,1.0,0.26316,1,1.0,2.0,1,5.0,6.0,1.0,11,9,2.0,2.0,3.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0
0.01,0.0,0.0,1.0,,0.05263,0,3.0,2.0,2,3.0,6.0,3.0,4,8,3.0,1.0,4.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0
0.2,1.0,3.0,3.0,2.0,0.05263,0,1.0,1.0,1,5.0,6.0,2.0,46,4,2.0,2.0,4.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0
0.17,0.0,10.0,1.0,1.0,0.05263,0,3.0,1.0,1,5.0,3.0,1.0,22,5,2.0,2.0,2.0,3.0,2.0,4.0,0.0,3.0,1.0,1.0
0.54,0.0,0.0,3.0,3.0,0.05263,0,5.0,2.0,1,4.0,5.0,3.0,49,3,2.0,2.0,5.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0
0.28,1.0,0.0,1.0,2.0,0.05263,0,3.0,1.0,1,4.0,5.0,3.0,38,2,2.0,2.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
0.22,0.0,2.0,1.0,3.0,0.10526,0,5.0,2.0,2,4.0,3.0,3.0,25,2,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0
0.3,0.0,4.0,3.0,1.0,0.05263,0,5.0,1.0,1,4.0,3.0,2.0,29,7,3.0,1.0,,2.0,2.0,1.0,0.0,2.0,0.0,1.0
0.08,1.0,0.0,3.0,1.0,0.05263,0,5.0,1.0,1,5.0,5.0,1.0,22,8,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0
0.03,1.0,0.0,1.0,2.0,0.10526,0,5.0,1.0,2,4.0,6.0,2.0,12,8,2.0,2.0,4.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0
0.09,0.0,0.0,1.0,4.0,0.21053,0,2.0,1.0,2,6.0,3.0,3.0,12,8,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0
0.03,1.0,2.0,1.0,2.0,0.31579,0,2.0,1.0,1,4.0,5.0,2.0,2,6,2.0,2.0,3.0,5.0,2.0,1.0,0.0,2.0,1.0,1.0
0.38,1.0,1.0,3.0,2.0,0.0,0,3.0,1.0,2,4.0,4.0,3.0,45,2,2.0,2.0,,3.0,1.0,1.0,0.0,2.0,0.0,0.0
0.04,1.0,0.0,1.0,2.0,0.05263,1,2.0,1.0,1,5.0,5.0,1.0,11,9,3.0,1.0,4.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0
0.55,1.0,2.0,3.0,,0.05263,0,2.0,1.0,1,5.0,5.0,1.0,53,2,3.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0
0.09,1.0,0.0,1.0,2.0,0.05263,0,3.0,2.0,1,5.0,6.0,1.0,14,8,2.0,2.0,4.0,1.0,2.0,1.0,0.0,4.0,1.0,1.0
0.49,0.0,0.0,3.0,1.0,0.05263,0,5.0,1.0,2,4.0,2.0,3.0,38,2,3.0,1.0,,1.0,1.0,1.0,0.0,2.0,0.0,0.0
0.32,1.0,0.0,1.0,3.0,0.05263,1,5.0,2.0,2,3.0,6.0,3.0,20,8,2.0,2.0,3.0,6.0,2.0,1.0,1.0,3.0,0.0,1.0
0.16,0.0,0.0,1.0,1.0,0.26316,0,1.0,2.0,1,4.0,6.0,2.0,12,9,2.0,2.0,3.0,1.0,2.0,2.0,0.0,4.0,1.0,0.0
0.45,1.0,0.0,1.0,,0.05263,0,5.0,1.0,1,4.0,6.0,2.0,53,3,3.0,1.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0
0.04,1.0,1.0,1.0,2.0,0.05263,1,2.0,1.0,1,4.0,5.0,1.0,5,3,3.0,1.0,4.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0
0.51,0.0,3.0,3.0,3.0,0.05263,0,4.0,1.0,2,3.0,3.0,3.0,40,6,2.0,2.0,2.0,3.0,3.0,2.0,0.0,2.0,0.0,1.0
0.1,0.0,1.0,1.0,1.0,0.10526,0,1.0,2.0,1,4.0,6.0,2.0,12,9,3.0,1.0,4.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0
0.32,1.0,5.0,3.0,,0.0,0,5.0,2.0,1,4.0,5.0,1.0,35,5,2.0,2.0,,2.0,1.0,2.0,0.0,4.0,1.0,1.0
0.07,1.0,0.0,1.0,2.0,0.05263,0,3.0,2.0,2,5.0,5.0,3.0,8,8,3.0,1.0,5.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0
0.1,0.0,0.0,1.0,3.0,0.31579,0,3.0,2.0,1,4.0,3.0,2.0,11,3,2.0,2.0,4.0,3.0,2.0,1.0,0.0,3.0,1.0,1.0
0.05,1.0,0.0,1.0,3.0,0.10526,0,2.0,2.0,1,5.0,1.0,2.0,5,7,2.0,2.0,4.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0
0.15,0.0,1.0,1.0,2.0,0.10526,0,2.0,2.0,1,5.0,6.0,2.0,20,2,2.0,2.0,4.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0
